,InitialCont,ClusterSize,Time_CE_H,Time_H_PC,Temp_H_PC,Time_Precooling,Temp_Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,ChSpray_eff,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,Time_PostPStorage,Temperature_ColdStoragePostFP,Trasnportation_TimeFP_C,Transportation_TempFP_C,Time_Cust_Sto,Temp_Cust_Sto,TotalCFUFP,PropCont
561,100000.0,1000.0,6.802476311186458,2.18897488375881,15.66043223397165,0.49146481786909213,3.058204953985839,True,0.0,5.732524589049632,1.4364157232982504,0.20787680748186027,0.003156709710086977,0.75,2500.0,-3.0,0.20442072155475233,0.004949513539590286,0.5,7500.0,-1.0,0.27610968467853514,0.0007191988101308729,0.75,7500.0,-3.0,0.27614621908085085,0.010334933360686721,0.0,7500.0,-3.0,24.0,5.2317743386667175,63.57,2.5147262813170776,24.0,4.0,0.0,0.0
562,100000.0,10000.0,1.0680703942127094,2.907864870338174,15.330506880621341,0.41040251354490764,3.774468444644888,True,0.0,4.245816188887359,1.3521188671286466,0.22760633458751275,0.002226652936983641,0.25,2500.0,-4.0,0.19263896369025416,0.005757735844914203,0.25,2500.0,-3.0,0.17726140236468074,0.0029514094672586123,0.0,5000.0,-2.0,0.255402320063774,0.008197987741147099,0.0,5000.0,-4.0,24.0,4.305308662835882,63.57,2.026076520713728,24.0,4.0,8.0,0.0004
563,100000.0,10000.0,5.5154277255670685,3.409606060871468,15.025313140605446,0.46815413734856837,3.2037151084330007,True,0.0,5.1416871663035275,1.149205904445866,0.20010050417939196,0.004599323388479095,1.0,2500.0,-3.0,0.20056850810186694,0.006709405451863337,1.0,2500.0,-3.0,0.1560777013055939,0.001719577108970089,0.25,7500.0,-1.0,0.24724881347018646,0.01046598601533915,0.25,7500.0,-3.0,24.0,5.437013337706709,63.57,0.30993640345014406,24.0,4.0,0.0,0.0
564,100000.0,10000.0,3.110239087917602,3.8107495136613236,15.19780662176453,0.42219074390970823,3.655458718346622,True,0.0,4.378172075566741,1.2464529358495924,0.2197681246921941,0.0031493977546376913,1.0,2500.0,-2.0,0.15202508469232356,0.008928766876665353,0.5,2500.0,-2.0,0.2251376069880718,0.00028079866323423074,1.0,7500.0,-3.0,0.24259715216775496,0.008796888114696243,1.0,2500.0,-3.0,24.0,4.923067541608767,63.57,1.426727387036186,24.0,4.0,3.0,0.00015
565,100000.0,100000.0,4.918763798030833,3.6033570391565264,15.318812474806704,0.4378501580003986,3.472867256071994,True,0.0,4.230249350231226,1.2108333173214547,0.2222109334746424,0.0023869379211738984,0.75,7500.0,-2.0,0.17575761898753173,0.004123125386696781,0.25,5000.0,-3.0,0.21493765697563127,0.0014957182547905004,0.5,7500.0,-1.0,0.2610050665571746,0.0015881263994622329,0.75,5000.0,-4.0,24.0,5.447837391151447,63.57,3.8715860856912525,24.0,4.0,0.0,0.0
566,100000.0,1000.0,4.617507868602767,3.1829103300998707,16.905833359275004,0.5032936777195107,3.288259488576261,True,0.0,4.896272210550142,1.1102982697811323,0.21589310308068488,0.004398506990224604,0.0,5000.0,-3.0,0.18400346689036257,0.0014973443136804005,0.5,5000.0,-4.0,0.275109670541939,0.0009956119117864848,1.0,7500.0,-1.0,0.275218571377341,0.010071123861712291,0.25,2500.0,-3.0,24.0,4.6394944340266395,63.57,1.9072518474458853,24.0,4.0,2.0,0.0001
567,100000.0,10000.0,3.122981359255212,3.9294173885774044,15.687524273413182,0.5987771527485166,3.3020740298979203,True,0.0,5.752462185948693,1.4430918690400822,0.21414677809006932,0.0027856576565647895,0.5,5000.0,-2.0,0.1843807678141094,0.011017713316324167,0.5,7500.0,-3.0,0.263327903802427,0.001641661057892227,1.0,2500.0,-4.0,0.26465521303980827,0.0023770482824981318,0.0,5000.0,-2.0,24.0,5.421021478311489,63.57,2.616829208990612,24.0,4.0,1.0,5e-05
568,100000.0,1000.0,3.137446191293036,2.897216638186206,16.34386179609721,0.5594311604952857,3.2631118609067764,True,0.0,4.771926809111024,1.3892357329013596,0.20246185008103146,0.001722154865208428,0.0,7500.0,-4.0,0.1841123064370122,0.0038059568855441507,0.25,2500.0,-2.0,0.15845778691361379,0.000987402881289714,0.5,7500.0,-2.0,0.27129158649940766,0.005487984347087312,0.25,7500.0,-1.0,24.0,4.5187602327579945,63.57,1.1671162550357623,24.0,4.0,0.0,0.0
569,100000.0,100000.0,6.0089273137458665,3.0127196980075603,15.58599116450694,0.5909538477443153,3.531539466834797,True,0.0,5.4102130171052325,1.1999709249775423,0.19907089310657375,0.00381120218998923,0.0,7500.0,-3.0,0.2150647947218915,0.004505710806926434,0.0,5000.0,-1.0,0.0872888908818823,0.00026583032334945593,0.25,2500.0,-2.0,0.25556971447789023,0.007701100735095433,0.75,5000.0,-4.0,24.0,5.873307483331993,63.57,2.371682800350916,24.0,4.0,0.0,0.0
570,100000.0,100000.0,3.803536878938593,3.417005466403233,16.13624408918549,0.5801465771790943,3.3076299846412933,True,0.0,4.933128575552203,1.4196028446714422,0.2092051005811157,0.0045847668955215385,0.75,2500.0,-3.0,0.19149938657618978,0.004095040538193999,0.0,2500.0,-3.0,0.27086606446031203,0.002491247397309702,1.0,5000.0,-3.0,0.29264372461525756,0.005799332542740617,1.0,2500.0,-4.0,24.0,4.63744190951111,63.57,5.86915532525938,24.0,4.0,0.0,0.0
571,100000.0,1000.0,2.3246544370555764,3.7962236342691735,16.430653077718915,0.4037349692457334,3.6533316600078374,True,0.0,4.108776921749655,1.200394904234859,0.1825070369391135,0.000958819706008,0.5,7500.0,-2.0,0.1509867158182174,0.010544776128860062,0.75,7500.0,-3.0,0.23452828800266232,0.000829926988400894,0.75,5000.0,-4.0,0.26198128757195166,0.00597622218475349,0.5,2500.0,-1.0,24.0,4.941550390192013,63.57,3.305379681987824,24.0,4.0,1.0,5e-05
572,100000.0,1000.0,4.046814784736628,2.4958694105181927,15.118161397665721,0.5847952053639628,3.644680490148373,True,0.0,4.769042991330945,1.2641967187103547,0.2410380822738042,0.004647710086843237,0.0,7500.0,-4.0,0.1977803022723744,0.010312647105349626,0.25,2500.0,-2.0,0.07416710547958445,0.0009266921864015689,0.0,5000.0,-2.0,0.29660633646271617,0.0033028319594942106,0.5,2500.0,-2.0,24.0,5.829773278252066,63.57,4.450226360024784,24.0,4.0,2.0,0.0001
573,100000.0,1000.0,3.876244657115357,2.776782970589933,15.06498509541552,0.5467366507108055,3.0489244125142205,True,0.0,5.144169436211479,1.3980148507796073,0.24182652659340223,0.0009803990462501008,0.25,5000.0,-1.0,0.20356041845793862,0.007196956545999037,0.75,2500.0,-2.0,0.16610161304255194,0.0012678123189646144,0.25,5000.0,-4.0,0.2826591786707831,0.007624031106686196,0.5,5000.0,-3.0,24.0,5.444813451817619,63.57,4.167730243929618,24.0,4.0,0.0,0.0
574,100000.0,100000.0,4.2372624198708655,3.048301030060628,15.004654477178176,0.48568252452944893,3.293788081600816,True,0.0,5.419701752521538,1.407595414709923,0.20460616643445226,0.004139132714544557,0.0,2500.0,-4.0,0.1859738019278093,0.004355451716585725,0.0,2500.0,-4.0,0.23971808030675323,0.0017205618214167565,0.75,5000.0,-2.0,0.28103320112923436,0.007824542358841934,1.0,2500.0,-4.0,24.0,5.7444092828480136,63.57,2.4164918061112424,24.0,4.0,1.0,5e-05
575,100000.0,10000.0,4.6370169328932995,2.1282809454745424,16.492104984036256,0.49573368675728907,3.7582169116500093,True,0.0,4.932762937310669,1.2019311420312413,0.23892835593432438,0.003227822125216363,0.0,2500.0,-2.0,0.18422174743739342,0.012432892085906989,0.25,5000.0,-4.0,0.23787104204877046,0.0002888270902852331,0.5,7500.0,-4.0,0.2775036005749144,0.004693432501775188,0.75,7500.0,-2.0,24.0,4.564444609638526,63.57,3.207611063268652,24.0,4.0,0.0,0.0
576,100000.0,10000.0,4.576600729488316,3.8275956417297423,16.52800681611928,0.43638402317612657,3.172025647718675,True,0.0,4.321194906552568,1.4290515029841255,0.20175770257674028,0.0027691570811528036,0.75,5000.0,-3.0,0.199087258564595,0.00721405458101455,0.25,7500.0,-1.0,0.2254418648018036,0.0016403895984596017,0.75,5000.0,-2.0,0.26661539353642055,0.013599039677488373,0.25,2500.0,-4.0,24.0,5.58035358479091,63.57,3.856126215688484,24.0,4.0,0.0,0.0
577,100000.0,100000.0,4.9535041723828686,2.149961123938706,16.912519569878,0.48832735573294017,3.5821240785075132,True,0.0,5.578690433174941,1.4327710252948638,0.19872669305051024,0.0040645770242261035,0.0,7500.0,-1.0,0.16051005762601117,0.006541823799552583,0.25,5000.0,-4.0,0.21905918257510423,0.0026046413009835952,0.0,7500.0,-4.0,0.29078005391000833,0.0036808237620413933,0.25,5000.0,-3.0,24.0,5.280089468496537,63.57,1.789322623900255,24.0,4.0,1.0,5e-05
578,100000.0,1000.0,6.030751956662561,3.5301800958569576,15.662808932685767,0.5584123519929216,3.4222137836450717,True,0.0,5.305340377441463,1.197994542548816,0.20946239444513137,0.0036646340733992905,0.5,7500.0,-4.0,0.1590766766601781,0.001084519294005928,0.25,5000.0,-1.0,0.24022688657827526,0.0006484274562643514,0.0,2500.0,-2.0,0.2689350235672072,0.006212958037425005,0.25,7500.0,-4.0,24.0,5.168102961446346,63.57,3.966754634572135,24.0,4.0,1.0,5e-05
579,100000.0,10000.0,3.6477901537125077,2.672536563997057,15.274283642716265,0.4729175477237758,3.5964658161853005,True,0.0,4.305787783344337,1.4284584791179706,0.25041352507884923,0.0012847003927904553,0.25,2500.0,-4.0,0.1785061098352906,0.005997931609625804,0.5,5000.0,-3.0,0.283295152893266,0.0007462881742981266,0.75,2500.0,-3.0,0.2567071504402649,0.0022619300096565517,0.25,2500.0,-2.0,24.0,4.533196073469013,63.57,3.4387320703311937,24.0,4.0,0.0,0.0
580,100000.0,1000.0,5.251212520222584,2.185838079117512,16.458045613124902,0.5060781416878187,3.7198641191303574,True,0.0,5.085837762596778,1.2620610510807873,0.20621227467385106,0.002583948573957236,0.5,7500.0,-3.0,0.18836614262755286,0.006703700284428312,1.0,2500.0,-4.0,0.20622431427739715,0.002002517555463745,0.25,5000.0,-1.0,0.2984228876479087,0.012885075655475278,0.0,2500.0,-4.0,24.0,5.897884439158801,63.57,1.8729452526864123,24.0,4.0,0.0,0.0
581,100000.0,100000.0,1.9365875734978768,3.5009541333989933,16.15563383416249,0.4582381991962316,3.635396529985889,True,0.0,4.197096252405238,1.4522384451567714,0.1851995326920095,0.0020489274531752502,0.75,7500.0,-2.0,0.17153819790149133,0.008765551140204518,0.75,5000.0,-1.0,0.2750830025635622,0.00308274063261308,0.25,7500.0,-4.0,0.2916787239090359,0.004059485965026111,1.0,2500.0,-2.0,24.0,5.284888867761094,63.57,3.8179808669183557,24.0,4.0,0.0,0.0
582,100000.0,1000.0,5.813133900659638,3.367750389274936,16.010835287769627,0.5110624355774244,3.709762467137784,True,0.0,4.536248354705469,1.1164118657625586,0.1998775255457368,0.0031422950084004295,0.25,5000.0,-1.0,0.1775410297123588,0.004119132198108572,0.75,2500.0,-4.0,0.11731754472713349,0.002507859329152139,0.25,7500.0,-2.0,0.24459068921369168,0.012791567153205086,0.5,7500.0,-2.0,24.0,4.089059393380209,63.57,3.3827327081798226,24.0,4.0,0.0,0.0
583,100000.0,10000.0,2.0299922809337656,3.782798680048165,15.022087724499254,0.4443816463849795,3.6703019377340835,True,0.0,5.41030761024673,1.1411893552159278,0.23471490771499454,0.0010253377953296703,0.25,2500.0,-4.0,0.18285690038363833,0.003237000696793713,0.75,5000.0,-1.0,0.15067278648425517,0.0021099734558775816,0.75,2500.0,-4.0,0.23864646626022296,0.00637016340109727,0.0,2500.0,-3.0,24.0,4.215302160546341,63.57,4.042995186920675,24.0,4.0,2.0,0.0001
584,100000.0,1000.0,3.3601230600808805,2.1053822230139865,16.54418179374027,0.43656682744479625,3.3286943947514165,True,0.0,4.0880133252163295,1.1426462171447835,0.22895454469389268,0.002360339647604929,0.75,7500.0,-3.0,0.19790142694168636,0.0012399479640715673,0.25,2500.0,-1.0,0.1809357075154426,0.0025902506567556977,0.25,7500.0,-4.0,0.2796392353251202,0.002751495012270916,0.75,2500.0,-1.0,24.0,4.480867448888267,63.57,3.146589288680947,24.0,4.0,0.0,0.0
585,100000.0,10000.0,3.0351398186149448,3.814695900456851,15.012642757191383,0.5831396080080907,3.574920892368082,True,0.0,4.341534152363922,1.3358347251490812,0.18765053612888832,0.001249562743553551,0.0,2500.0,-4.0,0.17266475591606906,0.008799034343877177,0.0,2500.0,-2.0,0.2573599189570695,0.001044998753230557,1.0,7500.0,-2.0,0.2634696052163476,0.010510517805351945,0.75,2500.0,-4.0,24.0,5.810837266352785,63.57,2.0633551819348774,24.0,4.0,1.0,5e-05
586,100000.0,1000.0,2.4299832414116205,2.405001811588113,15.99536182284413,0.43360095039825014,3.405483067644698,True,0.0,4.655392342654708,1.3504310602286989,0.22413673414297314,0.003465570161840954,0.25,5000.0,-2.0,0.17362487167863846,0.007659922021694957,0.0,5000.0,-3.0,0.24138310733073753,0.002300527006981666,0.75,2500.0,-3.0,0.2710094096837402,0.004464195047625935,0.25,5000.0,-4.0,24.0,5.906232286880665,63.57,4.192315471555872,24.0,4.0,0.0,0.0
587,100000.0,10000.0,3.815100612403393,3.0619431104470896,16.31389443756303,0.491153195413096,3.2459689345872507,True,0.0,4.19496628365993,1.4050889629245593,0.2443243425412894,0.0039364902516412816,1.0,5000.0,-1.0,0.21256899414376387,0.006894446613538148,0.25,7500.0,-3.0,0.24614523081374742,0.0011897880110145333,0.5,2500.0,-3.0,0.28473034115013696,0.008093944570454228,0.0,2500.0,-2.0,24.0,5.248794826865808,63.57,4.976225626945782,24.0,4.0,2.0,0.0001
588,100000.0,10000.0,2.669103415793757,2.967022159551762,16.108398299681188,0.48329636980172686,3.683990100003598,True,0.0,4.781695068453526,1.2654972525720753,0.19830532335968643,0.002678654453318253,0.75,7500.0,-3.0,0.1809465428724495,0.0017860605847358827,1.0,5000.0,-2.0,0.2941527086114337,0.0006451386302857897,0.5,2500.0,-2.0,0.2757251390253567,0.006379250798727592,0.5,2500.0,-3.0,24.0,4.799862282609888,63.57,4.690072033013204,24.0,4.0,0.0,0.0
589,100000.0,1000.0,1.7341181817170075,3.317280624603221,16.593878141619687,0.549224392669005,3.774187738874038,True,0.0,4.562930565522049,1.1513117946057554,0.18282210002911908,0.0025578339940812607,0.0,2500.0,-3.0,0.16289813451317947,0.005697401701546553,0.25,7500.0,-4.0,0.23415517030662694,0.0011873358292124269,0.0,5000.0,-4.0,0.27757780461596365,0.004785028878168599,1.0,7500.0,-4.0,24.0,4.353111313988621,63.57,4.501059808004993,24.0,4.0,19.0,0.00095
590,100000.0,10000.0,5.589382767032623,2.7188574885593195,16.063093047255183,0.4838271659627593,3.4656419563278096,True,0.0,5.619509222612889,1.1489460642311433,0.18583915404883722,0.004346366716271622,1.0,7500.0,-1.0,0.21256486583664244,0.0034642588549368817,0.0,7500.0,-1.0,0.13313692079010858,0.0006156505261810511,0.0,5000.0,-2.0,0.28259800630134796,0.0037467923138497315,0.75,5000.0,-1.0,24.0,5.233106853001646,63.57,5.15225211024261,24.0,4.0,3.0,0.0001
591,100000.0,1000.0,4.263081494224187,2.7536061203674347,16.240167053601006,0.48298606872950334,3.142354557053362,True,0.0,4.27941179611914,1.116679687290578,0.20099742557225564,0.0019881819484654974,0.25,7500.0,-3.0,0.18354276504722247,0.005470810351250572,1.0,2500.0,-2.0,0.27243562701158636,0.0015177190150455137,0.75,2500.0,-1.0,0.2579397516136967,0.007790484879470216,0.5,5000.0,-2.0,24.0,5.268910703818483,63.57,3.8044479297552165,24.0,4.0,0.0,0.0
592,100000.0,100000.0,2.022215442472513,2.622629698264739,15.360833723853515,0.4867509066312078,3.7168650808432107,True,0.0,4.705937109608492,1.1421497914826804,0.19285125610160647,0.003980434384183886,0.5,2500.0,-4.0,0.17959978619435463,0.011849521031551975,0.25,5000.0,-4.0,0.25523810976704575,0.0010473045058492477,0.5,7500.0,-4.0,0.27856460999315136,0.0032807416440736046,0.5,5000.0,-4.0,24.0,5.6570115543415405,63.57,4.499012393822771,24.0,4.0,6.0,0.0003
593,100000.0,10000.0,1.942378750844786,3.2262134103175666,16.99534107257249,0.4415322829971129,3.4758394038946956,True,0.0,4.062429461143643,1.3736297535188544,0.16451111115599434,0.003040102679428099,0.5,7500.0,-2.0,0.17513786410294613,0.005415940660920144,1.0,7500.0,-2.0,0.24153247479120957,0.0003289944643032739,0.0,5000.0,-3.0,0.28625393799477694,0.005030290888757673,0.75,2500.0,-1.0,24.0,5.739201381770177,63.57,5.329788765575156,24.0,4.0,16.0,0.0004
594,100000.0,1000.0,2.6774159282308614,2.4852770805563287,15.104079511842285,0.5250286145680945,3.2773788751756427,True,0.0,4.898525910655861,1.3245502489115182,0.190550084800236,0.003568319636643796,0.0,2500.0,-2.0,0.1854903994598985,0.007688290285184924,0.75,5000.0,-1.0,0.14984141923600325,0.0010307665200855738,0.5,7500.0,-1.0,0.25235475449581046,0.009426273102877133,0.25,7500.0,-3.0,24.0,4.581994307403862,63.57,3.7829769853905346,24.0,4.0,3.0,0.00015
595,100000.0,100000.0,4.082424503882706,3.390178431389619,16.554407276258615,0.509300768174675,3.3469693452208102,True,0.0,4.265220421727373,1.265210246676003,0.22596558300828462,0.0024002732270941426,1.0,2500.0,-1.0,0.16914931789019563,0.005582114543529793,0.75,2500.0,-1.0,0.1481974358306108,0.0006494454343206561,1.0,7500.0,-4.0,0.26022067933182913,0.009004041339859107,1.0,5000.0,-1.0,24.0,5.712225676276704,63.57,3.693299001550661,24.0,4.0,0.0,0.0
596,100000.0,1000.0,2.196632124241348,3.093135097331979,16.495021972217724,0.43073055536885807,3.8450515632860958,True,0.0,5.348334303223401,1.4102341349114684,0.21392651207671884,0.002224246767659918,0.75,5000.0,-1.0,0.18278133479113917,0.009451508667629362,0.75,7500.0,-3.0,0.1308305178704111,0.00048776008755450375,0.25,5000.0,-2.0,0.27396295599285125,0.010251945203905148,1.0,2500.0,-3.0,24.0,5.125324877099213,63.57,1.5887971744538536,24.0,4.0,0.0,0.0
597,100000.0,10000.0,4.946275689122178,3.6888479932120846,16.32905029278176,0.462314824157466,3.6634779977444065,True,0.0,5.359830105011735,1.290186001606045,0.20101288722460492,0.002062759793415657,1.0,5000.0,-2.0,0.166467619389287,0.0021462325669143775,0.25,7500.0,-2.0,0.11733856469092949,0.003491586501418527,0.75,5000.0,-1.0,0.28391799139281193,0.0006789969709330927,1.0,5000.0,-2.0,24.0,4.789119887229959,63.57,5.738461559123937,24.0,4.0,0.0,0.0
598,100000.0,100000.0,5.460195080194091,3.4181882207919365,16.92013735263731,0.5420265278217019,3.8368675738829325,True,0.0,4.631937619047687,1.3484089817731022,0.20772135051473728,0.0015186445707056117,1.0,7500.0,-1.0,0.17398589247099433,0.00785265668625299,1.0,2500.0,-2.0,0.29020446793082244,0.0004410062454901741,0.25,2500.0,-4.0,0.26208318524595864,0.0059485521184407045,0.75,7500.0,-2.0,24.0,5.324701258109044,63.57,3.0955149959908765,24.0,4.0,0.0,0.0
599,100000.0,1000.0,4.911560581052893,2.9747465521421548,16.053269732892332,0.49834195092867106,3.5135434408099853,True,0.0,5.517930327985956,1.227710578598241,0.2039553072860366,0.0021089238234557966,1.0,7500.0,-2.0,0.19792437268250157,0.0068700330879076735,0.75,2500.0,-4.0,0.2644338221698952,0.0012834521749163002,0.25,2500.0,-4.0,0.2908803116381327,0.004738115249843775,0.0,7500.0,-4.0,24.0,4.794750027969512,63.57,3.736706112401706,24.0,4.0,0.0,0.0
600,100000.0,100000.0,1.0177194140286625,3.605839219072112,15.110318806938901,0.47645295503016044,3.210970592171648,True,0.0,5.7047028783338085,1.2952674787049385,0.24894307583796135,0.001738603750885994,1.0,7500.0,-4.0,0.16056405290906836,0.00319147708878117,0.75,7500.0,-1.0,0.18486058993699775,0.0007383532481616017,1.0,7500.0,-4.0,0.2546482013199783,0.011734455964895203,0.0,2500.0,-3.0,24.0,4.721679644416721,63.57,4.94280143091952,24.0,4.0,5.0,0.00025
601,100000.0,1000.0,2.1060451241332823,2.9285333030967458,16.970052865177227,0.4318544550606796,3.0041238077052475,True,0.0,5.27056781101663,1.455818114077626,0.19431947486320222,0.002541874795315713,0.5,7500.0,-4.0,0.18193782197224817,0.00409603002279028,1.0,2500.0,-1.0,0.10519332566999903,0.0018111542534788288,0.0,7500.0,-3.0,0.2726510971865928,0.0037620231532143594,0.75,2500.0,-3.0,24.0,4.282838080183872,63.57,3.861800316599047,24.0,4.0,0.0,0.0
602,100000.0,1000.0,3.8824332169929425,2.4433684172817016,16.12943068641085,0.5254528918341821,3.6797725788580133,True,0.0,5.2610868537653666,1.1411143151200183,0.2197215682060275,0.00230986069129831,0.25,5000.0,-3.0,0.1766714185021039,0.006612901439206219,0.25,5000.0,-4.0,0.1955692408599443,0.0008274597713275396,0.25,2500.0,-4.0,0.28552563234336814,0.007806909386300409,0.5,7500.0,-4.0,24.0,5.984244057010127,63.57,5.366606835027106,24.0,4.0,4.0,0.0001
603,100000.0,100000.0,1.4366814841236573,2.2186324324313738,16.94255011041774,0.5702036831098651,3.9653474799552373,True,0.0,5.994542656510615,1.1480177958115565,0.2207469153913005,0.0015559673661281242,1.0,2500.0,-1.0,0.17958928145702366,0.0020735187772385547,1.0,2500.0,-1.0,0.1722727978589398,0.0011219685264984565,0.25,2500.0,-2.0,0.27943265337033585,0.01018330203356762,0.5,2500.0,-3.0,24.0,5.321585074514975,63.57,2.6533719736530355,24.0,4.0,22.0,0.0011
604,100000.0,10000.0,3.056769398739372,3.2707746093158123,15.351770770878174,0.42043365396717736,3.590075746400683,True,0.0,5.581701691713879,1.158074044840876,0.17030054533537953,0.003390853975732332,0.5,2500.0,-2.0,0.19222586111716514,0.009740253644110663,0.5,7500.0,-2.0,0.24230881349300443,0.0021881168843155057,1.0,2500.0,-2.0,0.27934790583485514,0.012544564296300369,0.5,5000.0,-4.0,24.0,5.763503156926305,63.57,5.279746477267242,24.0,4.0,1.0,5e-05
605,100000.0,100000.0,3.420689919808157,2.921376063506984,16.505891720743506,0.5053718685630981,3.5268960100848714,True,0.0,5.641061650450556,1.2801306421255916,0.19518091464862947,0.0022440804739053658,0.75,2500.0,-2.0,0.18969954034209013,0.004913625357061835,0.75,2500.0,-3.0,0.21998114860014903,0.0013618774408453264,0.75,2500.0,-3.0,0.30242977097388196,0.0006925752506210674,0.0,5000.0,-4.0,24.0,4.453697142676696,63.57,3.9601464184959485,24.0,4.0,1.0,5e-05
606,100000.0,1000.0,2.761930965506804,3.123810405825147,16.067420162321373,0.5679039778323876,3.671973508103769,True,0.0,5.95027797315481,1.376654618352524,0.20728803736030094,0.0026599783835795656,0.5,7500.0,-3.0,0.20003106019511768,0.0040167703469561385,0.75,5000.0,-1.0,0.22971598714749922,0.0007789187651051554,0.75,2500.0,-2.0,0.2750191718452967,0.002483809354427579,0.0,5000.0,-4.0,24.0,5.618328412053897,63.57,3.3444904951902528,24.0,4.0,2.0,0.0001
607,100000.0,1000.0,6.441992194572011,2.2077101146530502,15.497873493250138,0.43961247790893176,3.1142660286743395,True,0.0,4.038405939295217,1.148215860352559,0.18105119717965457,0.0032896744445938624,0.5,7500.0,-3.0,0.17908687580570698,0.01032809990676055,0.75,2500.0,-2.0,0.15654546042718032,0.001467806672695718,0.0,5000.0,-4.0,0.2515351368549378,0.006204688744351655,1.0,7500.0,-3.0,24.0,5.253409647397736,63.57,4.281100439467505,24.0,4.0,0.0,0.0
608,100000.0,1000.0,4.9551045954980815,2.5328895654886505,16.273337660448703,0.5346159509275231,3.3586799740033935,True,0.0,4.003975579909864,1.2030508066801069,0.2118008791823347,0.0033991647837009805,0.25,7500.0,-2.0,0.21075163160908467,0.010078106962048056,0.25,5000.0,-3.0,0.23716190542754734,0.0015104892000800444,0.5,7500.0,-1.0,0.299084411701378,0.01315015547649838,1.0,7500.0,-4.0,24.0,4.342224749266035,63.57,1.3267843935638006,24.0,4.0,0.0,0.0
609,100000.0,10000.0,5.120746646592629,2.758309173394557,16.8625427906617,0.5675053920209367,3.465197240604086,True,0.0,5.450729405921955,1.13652673721804,0.2462817763229629,0.002671092690769001,0.0,2500.0,-4.0,0.17918966025413574,0.005085807131096568,0.25,5000.0,-3.0,0.20005552080292227,0.0007470637027040656,0.75,5000.0,-1.0,0.2774228094592631,0.011736571664674475,0.75,2500.0,-4.0,24.0,5.243450092913569,63.57,4.885685994465813,24.0,4.0,0.0,0.0
610,100000.0,100000.0,3.292019373592388,2.612291659541253,16.40256792203653,0.44085191419056186,3.3726253730742752,True,0.0,4.651702264826659,1.1293390708486122,0.23804764345380047,0.001669352002320683,0.0,2500.0,-3.0,0.1765645721004138,0.004362566734372999,1.0,2500.0,-4.0,0.27105229737226777,0.0016368775790900568,0.0,5000.0,-1.0,0.25578150217268525,0.009034937334175238,0.5,7500.0,-3.0,24.0,5.350437536303953,63.57,4.615376077597628,24.0,4.0,1.0,5e-05
611,100000.0,10000.0,3.130794831873458,3.244054509189188,16.091205552341947,0.5233836065788094,3.0315412107221507,True,0.0,4.19999140900087,1.1350142967897567,0.2015975250623564,0.0032956199479196226,0.25,7500.0,-1.0,0.18930255325623632,0.00974099538636174,0.0,5000.0,-2.0,0.2488683434392302,0.001084461663419625,0.0,5000.0,-4.0,0.27449528407219437,0.005508060989819919,0.5,5000.0,-1.0,24.0,4.753469597157455,63.57,3.8918876848638404,24.0,4.0,0.0,0.0
612,100000.0,100000.0,2.1426833995013164,3.909091739057603,15.275033486864265,0.5709133335238264,3.4285313596827933,True,0.0,4.739388890771322,1.2785235610168895,0.2501107587278331,0.001288374697435141,0.0,5000.0,-2.0,0.17210186230542354,0.0023527779734725824,1.0,7500.0,-3.0,0.24246182654800286,0.0011967974521010557,0.5,2500.0,-4.0,0.27533878809070705,0.01177041315080287,0.75,5000.0,-4.0,24.0,5.383807448082408,63.57,4.52234675726387,24.0,4.0,4.0,0.0002
613,100000.0,10000.0,5.395361327965704,2.0552533998806775,16.72860126729143,0.4990749026400885,3.5208699094848575,True,0.0,5.833003877085322,1.4016436684726186,0.2585899944641283,0.0021035059072466397,0.25,7500.0,-3.0,0.1977881862801324,0.007975366732868909,0.75,2500.0,-1.0,0.1535721312359405,0.0006330069152677468,0.25,2500.0,-1.0,0.24862489764657827,0.008439449705684875,0.5,7500.0,-2.0,24.0,4.847089839061992,63.57,5.283783613367667,24.0,4.0,0.0,0.0
614,100000.0,1000.0,5.747509306688639,2.1495766132665017,15.380438517060579,0.5431070533398699,3.4017261228875575,True,0.0,5.321801688034874,1.321504674022692,0.2308321633033318,0.0009170742017627028,0.75,7500.0,-4.0,0.20668492259841406,0.006465190323411403,1.0,2500.0,-2.0,0.18736815347284227,0.00017633814372819135,0.5,7500.0,-1.0,0.2776041412852528,0.004574491271826214,0.75,2500.0,-1.0,24.0,5.3695843225705175,63.57,3.4230028274822573,24.0,4.0,0.0,0.0
615,100000.0,1000.0,6.771818788497889,2.3912481788108453,16.85250159569919,0.5286590826808699,3.115482441250528,True,0.0,5.418743764682639,1.1122743893757665,0.24282514131027377,0.0009460247337180756,0.25,7500.0,-4.0,0.2072056562272094,0.01071633507758191,0.75,5000.0,-2.0,0.20886351321294636,0.0007283762016504431,0.0,2500.0,-1.0,0.2443528664486922,0.009313342723508415,0.25,7500.0,-1.0,24.0,4.619923229719055,63.57,3.645480847420224,24.0,4.0,0.0,0.0
