,InitialCont,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,TotalCFUFP,PropCont
481,100000.0,100000.0,2.1438329393103612,-1.0390190961192887,3.044761036377416,15.251618169069985,0.48358902734292697,3.4516246536926545,False,6.91238569731213,4.781386717470478,1.1655624653574859,True,False,0.24508056429698097,0.001376936305246207,0.75,7500.0,-1.0,0.1861384015279044,0.0035154583153045797,0.75,7500.0,-3.0,0.2430998819281735,0.0011866108885372414,0.5,5000.0,-4.0,0.2841272803723826,0.004331840446071577,0.75,7500.0,-1.0,844.0,0.01955
482,100000.0,10000.0,7.64778511512172,-5.231684455102426,3.247087687796151,16.87865054843881,0.4328062188683369,3.9695386703817253,False,5.501220193767557,4.320432183600926,1.1595393854559348,False,True,0.24749129403601855,0.002889044039498097,0.5,5000.0,-3.0,0.15872219573324253,0.0012232153997668745,0.0,7500.0,-3.0,0.21231696139500453,0.0024436464220078872,1.0,5000.0,-4.0,0.3026706428561202,0.007243390840267164,0.5,7500.0,-2.0,0.0,0.0
483,100000.0,10000.0,5.64774013061416,-2.360925890695842,2.6647967789269873,16.552546484299544,0.4380786194399565,3.3597169887651503,True,5.8083094281957095,5.381227308517235,1.1335103541233242,False,False,0.18651912046974933,0.0035663515593208975,0.25,2500.0,-1.0,0.16852832591593786,0.009669548749288158,0.75,5000.0,-1.0,0.11757694212692157,0.0019228426028010288,0.75,7500.0,-1.0,0.24484621989089211,0.006179565676811801,1.0,2500.0,-1.0,196.0,0.0093
484,100000.0,1000.0,3.4419901276662723,-3.2941897585857873,3.9827535512598073,16.856271330961075,0.49335390027837694,3.8856503643370246,True,6.207580886425358,4.828893826085587,1.2402289568654952,True,False,0.1931565397562483,0.001251224754958184,0.0,7500.0,-3.0,0.20394498264624725,0.005251955055139227,0.0,2500.0,-2.0,0.11698250143189713,0.0016545399215026832,1.0,5000.0,-2.0,0.26789897643368227,0.008017172210601463,0.25,7500.0,-2.0,2.0,0.0001
485,100000.0,10000.0,4.30841433278577,-4.041771039229215,2.9255138221365993,15.340663704032023,0.5207341709647781,3.206393885577948,True,6.665552392697161,4.769056899196295,1.2187225471477767,False,False,0.2206179704281848,0.0033597616741429925,0.25,2500.0,-1.0,0.16260225668097286,0.0035099221448154807,0.75,5000.0,-2.0,0.14653224261739856,0.00035901131220212907,0.5,2500.0,-4.0,0.29219452765748266,0.010915655598224754,0.75,2500.0,-3.0,0.0,0.0
486,100000.0,10000.0,4.3113277349271195,-3.958226239414574,2.382570019527752,16.364655058333682,0.5432098491014111,3.7655456730837433,True,6.128433855617994,5.202277365082467,1.1027829981492254,True,True,0.19373062956764076,0.003755314818676101,0.75,5000.0,-4.0,0.17024286673800124,0.009085211483231501,0.25,5000.0,-2.0,0.13147021082600674,0.002779634712038832,0.75,2500.0,-1.0,0.27094476139778834,0.002656535680244759,1.0,5000.0,-4.0,0.0,0.0
487,100000.0,100000.0,5.68377223390872,-3.8937433447575343,3.4514602284539677,15.037695391995872,0.46078089221825885,3.107658014367557,False,5.145022611948433,5.702404013786298,1.3353574706272455,False,False,0.21830806547454173,0.0009867557162087908,0.5,2500.0,-1.0,0.18271594095978305,0.01112645968798172,0.0,2500.0,-2.0,0.2570203784881929,0.0007070673161433606,0.25,5000.0,-3.0,0.28819770037148457,0.0022739961430267752,1.0,2500.0,-3.0,1.0,5e-05
488,100000.0,1000.0,5.737793986957097,-4.834776322935603,2.164753907339585,16.465651555765085,0.4384645511793923,3.4500336155533273,True,5.8008985103385475,4.289037240798887,1.3318070161943782,False,True,0.23677675421410033,0.001722608074957747,0.75,2500.0,-1.0,0.16809411113628556,0.008297448564215344,0.5,2500.0,-1.0,0.2658214655211685,0.0012647242303987097,0.25,7500.0,-2.0,0.2632677331501594,0.008711504548978921,0.5,5000.0,-2.0,0.0,0.0
489,100000.0,10000.0,2.290808689518044,-2.0212926093431993,3.392748964853778,15.214223726525216,0.48684034550499783,3.967050731533404,True,6.736270669885073,4.225060659559975,1.3773412642949168,True,True,0.2637095763134103,0.0017347730902268826,0.5,5000.0,-3.0,0.1661798197377997,0.008378734943472563,0.0,5000.0,-2.0,0.25717442162972887,0.0018310872383760623,0.5,7500.0,-3.0,0.26968669950879504,0.003810520933338106,0.25,7500.0,-2.0,2.0,0.0001
490,100000.0,1000.0,4.89073971413564,-2.3005724206232725,3.1157763191955965,15.041346662617704,0.5041094399690464,3.9337186812732603,True,6.50292679464253,4.460771267082242,1.3504403838458332,False,False,0.19551275908169974,0.0037950993662755122,0.75,5000.0,-1.0,0.16558960656765218,0.0074120015806733806,0.25,2500.0,-3.0,0.17825504200561004,0.0003747567619318803,0.75,2500.0,-3.0,0.2804212344904803,0.0052396268647908195,0.75,7500.0,-4.0,204.0,0.0088
491,100000.0,100000.0,4.033508115040419,-3.5003623919241433,2.5584224683359005,15.363690658640705,0.5599875320427424,3.146647619933006,False,6.791391341863666,4.677676979727982,1.3838495520687983,True,False,0.2281473359949632,0.004623496558267964,0.25,2500.0,-3.0,0.19293518544526292,0.0029687788170337927,0.25,5000.0,-3.0,0.24860106765444,0.0014243445660498833,0.25,5000.0,-4.0,0.28218857544261383,0.011478729123420111,0.25,7500.0,-2.0,0.0,0.0
492,100000.0,100000.0,0.2216509217047936,-0.13301293854911841,3.2883941865475617,15.163083815371051,0.5563345021452387,3.2007313539420754,True,5.618039516318387,4.4295176241844905,1.3068421511556392,False,True,0.1668279554012159,0.0020645697530333454,0.75,7500.0,-1.0,0.20224205945508705,0.0076886624141366145,1.0,5000.0,-1.0,0.22493426018382257,0.0018401958222894962,0.25,5000.0,-3.0,0.2562940436558034,0.014305949111287594,0.25,7500.0,-3.0,14674.0,0.49645
493,100000.0,1000.0,5.712588838836019,-5.787298923824759,3.9635130341558744,16.08062310970509,0.5646755597004369,3.5857437596155766,True,5.404623151164444,5.423135380308383,1.134468314683241,False,True,0.2388946377865101,0.003486886658848145,0.5,2500.0,-4.0,0.18305006809492205,0.004619247184761438,0.75,7500.0,-4.0,0.1602700061074788,0.0010772576087907893,0.75,7500.0,-3.0,0.26949060215883247,0.00901491994455085,0.5,7500.0,-1.0,0.0,0.0
494,100000.0,100000.0,6.163753156541107,-4.518950618169027,3.6857091651289626,16.26167176551928,0.5682589065544935,3.179475342794947,True,6.365835941674137,5.923649963110527,1.190005878473158,False,True,0.19299263146160311,0.003121100850250446,0.25,2500.0,-3.0,0.16430939546624465,0.0030578474262913935,0.75,5000.0,-4.0,0.2857269741335184,0.0013157642403534725,0.0,2500.0,-1.0,0.2818478314510496,0.010522882875511664,0.25,5000.0,-1.0,0.0,0.0
495,100000.0,100000.0,2.619756348674488,-1.59282492551085,2.0427060997670745,16.627013902982046,0.5648944143563761,3.4633009424828596,True,5.457163217690747,5.5564049583821955,1.4073716895272546,False,False,0.2390879567592694,0.0028194963281403776,0.5,7500.0,-1.0,0.1698611988623298,0.007091652337681191,0.25,5000.0,-3.0,0.27484999585206704,0.0008425560405299808,0.25,2500.0,-4.0,0.29232042209896314,0.003426265453144666,0.0,5000.0,-1.0,949.0,0.04655
496,100000.0,10000.0,4.437933221463375,-3.076432029251258,2.391397213455874,15.094874494818509,0.570711445146477,3.8333659766480497,True,6.533459594180811,5.601905930469446,1.1265531570158651,True,True,0.20639346244663573,0.004470735288165771,0.5,5000.0,-1.0,0.20163488727459516,0.001546229521915,0.0,2500.0,-3.0,0.2787558637776918,0.0016461373220826143,0.25,7500.0,-2.0,0.2893271216683368,0.002505933777119287,0.25,7500.0,-4.0,0.0,0.0
497,100000.0,1000.0,3.724813685567301,-3.4475924907949365,2.0907806519132768,16.542990940535553,0.47518899671943,3.8199498417853675,False,6.073264680722346,5.033647091422004,1.1218978341222638,False,False,0.23690502613416678,0.0037178419766305225,0.0,7500.0,-4.0,0.17872492556656627,0.009168722084527531,0.75,7500.0,-3.0,0.18803490510887463,0.0004579414284118524,0.75,7500.0,-4.0,0.2925272473873574,0.005639722645781112,1.0,5000.0,-3.0,23.0,0.00095
498,100000.0,100000.0,5.036839910312601,-3.999289239779394,3.618069419897542,15.370668421237074,0.4454777144452579,3.1052261001614396,True,5.598153793596861,4.902931814034934,1.4310792695102414,True,True,0.22894334688131088,0.0028670687105576517,0.75,7500.0,-1.0,0.16382645284435002,0.0056745735049641925,1.0,7500.0,-1.0,0.23955669634068774,0.001903726714880302,0.0,5000.0,-2.0,0.2441361289795549,0.007068594000198708,0.75,5000.0,-4.0,0.0,0.0
499,100000.0,10000.0,4.535084152374236,-3.579984359450124,3.496289735359664,15.727692732930361,0.4051206649966369,3.493073223640959,False,6.040779632609107,4.373814626574877,1.4152513385751073,True,True,0.22321251980596246,0.0015319600147003138,0.25,7500.0,-3.0,0.16638069754922769,0.007296082270199774,0.25,5000.0,-2.0,0.14240350944244423,0.0005119549935821817,0.75,7500.0,-2.0,0.2701769470455535,0.006791698080230188,1.0,2500.0,-4.0,0.0,0.0
500,100000.0,10000.0,5.324382359984834,-5.232322041363233,3.8141501334826957,16.132960994127366,0.5387746471529355,3.6824487746617898,True,6.014162766335222,5.820407184501649,1.1490447486004196,True,False,0.18991596078716266,0.003471555373184249,0.5,2500.0,-3.0,0.1926641738798154,0.00712048935151322,0.75,2500.0,-2.0,0.09910591420213428,0.0004130881807477697,1.0,7500.0,-2.0,0.2537543401075239,0.01151840823417004,1.0,2500.0,-4.0,0.0,0.0
501,100000.0,1000.0,6.3713771904770145,-5.955432981447454,3.3961366945568345,15.585057152239486,0.5047884556488841,3.1444323069893536,True,5.895383167069911,4.115279168224613,1.1208970957531181,True,False,0.24524916731645446,0.0007949383224674923,0.5,7500.0,-3.0,0.1677475056982999,0.00803373127550877,0.75,5000.0,-3.0,0.25115239088157953,0.0027881171165345764,0.0,5000.0,-4.0,0.2643157650824587,0.005828078238722839,0.75,2500.0,-2.0,0.0,0.0
502,100000.0,10000.0,2.396986231269761,-1.7797524492222005,2.87226298439355,16.040297467597917,0.4003782157989263,3.3618099895839713,True,6.70971050783062,5.985158397171001,1.2089377897134679,True,True,0.17154076060045811,0.004318319136007417,0.25,2500.0,-3.0,0.19570599710593659,0.002033453347365394,0.0,5000.0,-4.0,0.26447041575363206,0.0022972674141273977,0.0,2500.0,-3.0,0.2842073357604593,0.004247577341701012,0.75,7500.0,-4.0,14.0,0.0007
503,100000.0,1000.0,2.2535005593537942,-1.7262874000751278,2.966360906230959,16.773614657159573,0.5823483072412824,3.6465407168627233,False,5.782762665325342,5.308076844428031,1.1046139128757002,False,False,0.1731050752173643,0.0015936967261966533,0.0,5000.0,-3.0,0.18132122655765714,0.00285547618589103,0.75,7500.0,-1.0,0.1552981685343252,0.0008708351003631734,0.0,7500.0,-1.0,0.2836415332023322,0.007574216564184021,1.0,7500.0,-4.0,499.0,0.01765
504,100000.0,10000.0,2.882009774180923,-2.5455699196910007,3.9737290116408355,15.530998164656852,0.44809249952765245,3.7503708480966855,False,6.3390774162595775,5.172670462040854,1.3694086752308796,True,True,0.20415806267311368,0.003097408162073983,1.0,5000.0,-3.0,0.19490761297955372,0.004984513169823167,0.75,7500.0,-2.0,0.23334624530807643,0.0014237092213551924,1.0,7500.0,-2.0,0.26161265407743506,0.0017651893434677227,0.5,2500.0,-4.0,0.0,0.0
505,100000.0,10000.0,6.677968343820076,-3.0333975577517283,3.206189422482414,16.3815379497325,0.4493301636363855,3.6541276450633413,True,5.704680966081344,4.323898143254251,1.1114346672203068,True,True,0.25275964894926645,0.003966335051328481,1.0,7500.0,-1.0,0.17038724082462567,0.004453795657585338,0.75,5000.0,-2.0,0.1197425433060226,0.0004048137342057423,0.75,7500.0,-2.0,0.27025464376875075,0.00801073646841147,0.0,2500.0,-1.0,0.0,0.0
