,InitialCont,ClusteringPer,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,TotalCFUFP,PropCont,No Clusters
315,171865.30291834645,,100000.0,5.5609505587490204,-5.114480172598622,3.0145198977185266,15.61456445185832,0.5964966573698562,3.226819753992365,True,6.704527451945662,4.128676467188896,1.3697330456194492,True,True,0.2732566595178956,0.0006564375806081065,1.0,7500.0,-4.0,0.1861616161046118,0.003630152192469694,1.0,5000.0,-4.0,0.2564436123406514,0.0009606546144127529,0.0,5000.0,-2.0,0.30546842930670437,0.005861859318070591,1.0,2500.0,-1.0,0.0,0.0,1.0
316,198954.61089689995,,100000.0,2.8826015367668054,-1.8902475886749566,2.080349886774077,16.897366917698868,0.5839502440060269,3.947256957245701,False,5.3320711679465616,4.568390264449509,1.1073770075684186,True,False,0.2117873713224962,0.002949252135601522,0.75,7500.0,-4.0,0.18187890671891882,0.003103513092096811,1.0,5000.0,-3.0,0.15159170886085815,0.0035989464093888553,1.0,5000.0,-1.0,0.2869942213758222,0.0040583901926740575,0.5,5000.0,-1.0,2639.0,0.12315,1.0
317,119350.4735190632,,100000.0,4.713353506085776,-3.5885721103174784,2.401354753860076,16.717687657908222,0.43943364563270215,3.5613708217616753,False,6.315600629252367,4.635214378334096,1.4392973002033327,True,False,0.21496198064780814,0.0031625636899755487,0.25,2500.0,-2.0,0.17736797159080414,0.007670200500859863,0.25,5000.0,-4.0,0.22843229904691947,0.0013555061146083196,0.5,2500.0,-1.0,0.2778551252433201,0.01539537390403964,0.75,2500.0,-3.0,31.0,0.00155,1.0
318,99038.1030189222,,100000.0,5.109645500053213,-3.3970715946018624,2.883187556337977,15.761605701590705,0.45058413912873063,3.018384387950223,True,6.5712554300937,5.379559479324596,1.1737682013596529,False,True,0.19033140978451307,0.0017472396361791081,0.75,2500.0,-2.0,0.20677453628076164,0.010019386515725096,1.0,5000.0,-3.0,0.26262020729140956,0.0013872686654051564,1.0,7500.0,-3.0,0.25886243302215306,0.009173544364253643,1.0,7500.0,-2.0,1.0,5e-05,1.0
319,300481.5964335947,,100000.0,1.869383489528778,-0.7944830915724428,3.7634616838782566,16.338030092136012,0.47744201934108366,3.7557160273795605,False,5.54333783923902,5.674683169408325,1.1024058664958638,False,True,0.1950128881200507,0.0032363703203485343,0.25,2500.0,-2.0,0.1914905155305371,0.0033180521829948135,0.75,2500.0,-3.0,0.25398238059362266,0.0007399810083612381,0.5,5000.0,-1.0,0.2711481806569752,0.007640113354116617,0.25,5000.0,-4.0,24179.0,0.6626,1.0
320,29997.57342293478,,100000.0,7.624121830019525,-5.054932481881354,3.2966029328046202,16.242220104967725,0.48055476720230383,3.6946869354681358,False,6.1734933891768975,4.030739007343507,1.3351553554140998,False,False,0.22497381926249213,0.0019934593225634898,0.25,2500.0,-2.0,0.1934839100868495,0.006193038468898202,0.0,2500.0,-2.0,0.24510428747248356,0.0014539939148419398,1.0,7500.0,-4.0,0.25943014579326296,0.0022894002107987765,0.75,7500.0,-3.0,2.0,0.0001,1.0
321,164611.93122749397,,300.0,4.656648352956113,-3.9873236767155786,2.29890444207821,15.012667462129425,0.5670737477042842,3.7243288393215366,True,6.645182196860874,5.885341781298709,1.4281498534359098,True,True,0.19315483468753225,0.0009695127486141319,0.5,7500.0,-2.0,0.17793203863428836,0.0045459565003533875,0.25,7500.0,-1.0,0.2454931549796602,0.0018657661859325999,0.0,2500.0,-1.0,0.2596370313523271,0.002494691145477891,0.5,7500.0,-3.0,7.0,0.00035,1.0
322,13442.491180539202,,100000.0,2.4438880845148696,-1.7029542720880024,3.565808400780326,15.677194353293007,0.5151004584961395,3.4870242884833558,False,5.644097927436321,5.562253889706714,1.202264808073386,True,False,0.2541927951462599,0.0013878330055445652,0.0,7500.0,-3.0,0.16385960654830659,0.001434659065156644,0.75,2500.0,-1.0,0.20023390732938587,0.000678031268658002,0.0,5000.0,-2.0,0.25640386962351547,0.008300619607774179,0.75,7500.0,-4.0,409.0,0.0203,1.0
323,148597.83110927392,,100000.0,5.328382353313103,-4.690799464219531,3.294432731536948,15.923550174115194,0.5880685013507769,3.4985200829776684,True,6.282407969225371,4.906051370994223,1.1708019168596564,True,False,0.21677411684691392,0.0023269554285811635,0.5,7500.0,-1.0,0.18659346555337147,0.005556312276057314,1.0,2500.0,-3.0,0.18404949394287345,0.0008414089374076503,0.25,7500.0,-4.0,0.23630382821161233,0.010540818478522004,1.0,5000.0,-1.0,2.0,0.0001,1.0
324,39503.02281583594,,100000.0,1.3971023344422175,-0.8262638362110005,3.1822813499248452,16.441145063469403,0.5735229592799581,3.8164293501427324,True,6.521420138039543,4.9741474218698984,1.1916663661314082,False,True,0.21911664869834077,0.001387252910993527,0.25,5000.0,-4.0,0.18427352101261246,0.006451518072170392,0.75,7500.0,-2.0,0.18577298368290032,0.0007463066427127294,0.75,2500.0,-2.0,0.2739158173697488,0.011343406270109404,0.0,2500.0,-2.0,1848.0,0.08755,1.0
325,164541.27529076446,,100000.0,1.6544278853469043,-1.4653053284716935,2.750890720693719,15.116031382095764,0.5269001834554577,3.441220766008267,False,5.731672267029856,4.477540347671928,1.1689744050947741,False,True,0.24393854712838084,0.0032194269838557612,0.75,2500.0,-1.0,0.20369214372789188,0.006220903522936393,0.5,7500.0,-3.0,0.27599942104071684,0.0009902839759480058,1.0,7500.0,-1.0,0.30226166967137535,0.011850029169737823,0.25,7500.0,-4.0,1629.0,0.07775,1.0
326,167805.11707308234,,100000.0,0.693209631520349,-0.5906524620053685,2.8481329782398546,16.40727976398052,0.47664052032344856,3.6082626619756333,False,6.391471982453711,4.361204388452855,1.4213806135047813,False,True,0.18354006780244317,0.0023491998071205485,0.5,7500.0,-4.0,0.18882693186999785,0.0020705377227676113,1.0,7500.0,-1.0,0.25449600076379847,0.001126684729353585,0.5,2500.0,-1.0,0.2986867886686493,0.002277456216687365,0.75,2500.0,-2.0,16038.0,0.5255,1.0
327,171756.46929744596,,300.0,5.002712502986409,-4.117401371021869,2.0996230656721915,15.677044144998238,0.4000600115414824,3.9002010004563274,False,6.839392818768886,4.725365820955897,1.4450699946276475,True,True,0.19626880427562066,0.0018296730536790035,1.0,2500.0,-2.0,0.18074818579986734,0.005776030462869361,0.0,5000.0,-2.0,0.2934652251539795,0.0018448883330265701,0.0,2500.0,-4.0,0.2591838878947746,0.006360404850202041,0.75,7500.0,-2.0,0.0,0.0,1.0
328,155590.61418052643,,300.0,5.079837360187698,-3.2728264907370734,3.055562454208183,16.806553736630246,0.5767692675329276,3.5413655172353606,True,5.120734724597943,4.574010243667742,1.4229252083416604,False,True,0.2217534618346919,0.0015863697330484431,0.75,2500.0,-1.0,0.15576025025979431,0.004293007653986462,1.0,7500.0,-3.0,0.11711235201399409,0.0019632741376893244,0.5,5000.0,-2.0,0.28137929285446384,0.002335730561340459,0.0,5000.0,-2.0,38.0,0.00185,1.0
329,135292.11130702627,,100000.0,2.8441261261298445,-2.681425120363865,3.862726412630497,16.408709917050796,0.40985575480668046,3.834215115742644,False,6.1358553310678206,5.9211267745060185,1.3723927073136157,True,False,0.1650807845695414,0.003675573913278632,1.0,2500.0,-2.0,0.18980062449818416,0.00504017207939202,0.75,5000.0,-2.0,0.1593979279565215,0.00142952305640355,0.25,7500.0,-2.0,0.2793741355960811,0.011345854116038709,1.0,5000.0,-2.0,384.0,0.01895,1.0
330,42057.152215703565,,100000.0,4.13205580209187,-3.0283154653024567,3.00846133750078,15.71638715655466,0.5588395124422989,3.629519237575122,False,5.614886942698874,4.920620148055104,1.3172444277633921,False,True,0.26085008065656523,0.0011531922754014388,0.25,5000.0,-4.0,0.21330619339154167,0.005206211936182614,0.75,2500.0,-2.0,0.1176261984544659,0.0005015857790187975,0.5,2500.0,-2.0,0.262292933922617,0.005670166529919361,1.0,7500.0,-4.0,0.0,0.0,1.0
331,127617.38851417607,,300.0,2.7754957427784355,-1.992744308835991,2.8873801153467262,15.596305060739542,0.43092364632786717,3.468421699098804,True,5.901972060137913,5.320556370267514,1.1357293576486804,False,False,0.19262495906988392,0.0030694703509421915,0.5,7500.0,-2.0,0.19494941115898567,0.006640161151863668,0.75,7500.0,-1.0,0.14893955660229516,0.0013976878801282605,0.75,2500.0,-2.0,0.3044988416894074,0.008029916403730866,0.75,5000.0,-2.0,1615.0,0.0351,1.0
332,17615.721235780675,,100000.0,5.939412359257291,-3.341083021839462,2.3953382352195653,15.969303670392488,0.48714117224844455,3.3626218306358817,False,5.756827175363526,4.979413005116966,1.2100219416852172,False,True,0.20371068130220615,0.0034080603305380206,1.0,2500.0,-4.0,0.18542492526591597,0.0014357465444860401,0.5,7500.0,-3.0,0.07096477843729893,0.00046811917463473974,0.25,5000.0,-4.0,0.29218161696455214,0.011254709857694983,0.25,7500.0,-2.0,0.0,0.0,1.0
