,InitialCont,ClusteringPer,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,SampleSize,SamplesPSublot,NumberGrabs,Harvest Wash Red,Pre_cooling,WashingYN,TotalCFUFP
216,45400000.0,2.0,10000.0,5.852298285615291,-3.934135626058468,60.0,2.0,300.0,1.1187440388901568,False,True,0.0
217,454000000.0,3.0,100.0,6.905835881704875,-3.726291335725981,60.0,6.0,1200.0,1.2684144632392542,True,False,0.0
218,45400.0,2.0,10000.0,4.729764932885491,-3.852090734803098,1200.0,10.0,60.0,1.3171887096226313,False,False,0.0
219,45400000.0,1.0,100000.0,2.279218240692036,-1.5602572943868138,1200.0,3.0,120.0,1.3135612385795157,False,True,24046.0
220,454000.0,1.0,10000.0,4.731065250032881,-4.06071234225577,240.0,1.0,300.0,1.3548125186278974,False,True,0.0
221,454000.0,1.0,100000.0,3.4782039533487454,-2.5748835592751567,120.0,1.0,300.0,1.3204218364385127,False,False,50.0
222,454000000.0,1.0,100000.0,3.3831783556946267,-2.6620766752963276,1200.0,4.0,1.0,1.1634688001047804,True,True,23087.0
223,4540.0,4.0,1000.0,5.11345308364604,-4.474848970437094,240.0,1.0,60.0,1.3332017931598876,False,False,0.0
224,45400000.0,4.0,10000.0,6.600456818306604,-5.3006284115991855,60.0,6.0,600.0,1.323842526724584,False,True,0.0
225,4540.0,1.0,1000.0,5.073477577427937,-4.490641478793839,240.0,8.0,1200.0,1.2029181893444902,False,True,0.0
226,454000.0,2.0,100.0,3.748486925499513,-2.772569548307502,120.0,10.0,600.0,1.3918001275368668,False,True,2.0
227,45400.0,1.0,100000.0,3.4941792451037412,-2.1510467911605646,1200.0,3.0,600.0,1.1355041927007754,False,True,0.0
228,45400.0,1.0,100000.0,3.164410477639814,-2.9559083563280324,120.0,7.0,240.0,1.27792298059608,False,True,0.0
229,454000000.0,1.0,100000.0,3.166875781307182,-2.199318488420125,240.0,8.0,60.0,1.3933646482252091,False,False,117363.0
230,4540000.0,4.0,10000.0,5.043722823932129,-2.204290561156198,60.0,2.0,600.0,1.1928024781912299,True,False,0.0
231,454000.0,1.0,10000.0,6.231963598401548,-4.180719201266389,600.0,6.0,60.0,1.3358406533548173,False,False,0.0
232,4540000.0,1.0,100000.0,6.49517241022375,-5.8544915669524995,240.0,4.0,60.0,1.1200458082283167,False,True,0.0
233,45400.0,3.0,10000.0,3.696153334231054,-3.4110855589439257,1200.0,4.0,300.0,1.3983442555335972,False,True,0.0
234,45400000.0,1.0,100000.0,3.7836463536980336,-2.9808089906238746,60.0,7.0,1.0,1.227827602722834,True,True,697.0
235,454000000.0,2.0,1000.0,3.2111466961318302,-2.1509883506203638,240.0,4.0,1.0,1.1395007110866093,False,False,226548.0
236,4540000.0,4.0,1000.0,5.529445487551709,-4.168386552567589,1200.0,7.0,60.0,1.1875032187252121,True,True,0.0
237,45400000.0,4.0,1000.0,5.258518705321039,-3.7982084750893925,120.0,2.0,60.0,1.380279380212291,True,False,0.0
238,4540000.0,1.0,100.0,2.871460244128674,-2.0445169360501745,1200.0,8.0,1.0,1.1229975674385195,True,False,3695.0
239,4540000.0,2.0,100.0,6.405619286362068,-3.1880786732228583,60.0,1.0,120.0,1.1113520363527682,True,True,0.0
240,45400000.0,3.0,100.0,3.6111210814530885,-2.7689936522667646,120.0,4.0,1.0,1.1528718036553443,False,False,5701.0
241,4540.0,1.0,100000.0,5.17043008748376,-5.100608783950035,240.0,8.0,600.0,1.1802012719747352,False,True,0.0
242,4540000.0,2.0,10000.0,5.6560159169333915,-3.6051637512575048,240.0,1.0,120.0,1.2366935461082833,True,False,0.0
243,45400000.0,2.0,10000.0,4.552322251159003,-4.315802075552698,120.0,5.0,1.0,1.294396959150699,False,True,0.0
244,4540000.0,3.0,10000.0,4.770908032664616,-3.497078729711529,120.0,7.0,1.0,1.2880595893581157,False,False,0.0
245,454000000.0,1.0,1000.0,5.070288728724215,-4.433900785818057,60.0,7.0,1.0,1.1717215786012156,True,False,0.0
246,45400.0,3.0,10000.0,5.679655402501772,-5.061547889949961,120.0,1.0,120.0,1.221825939893076,True,True,0.0
247,4540000.0,3.0,100.0,4.692369870195787,-2.2513214865124045,120.0,2.0,240.0,1.3309334853622736,True,False,0.0
248,4540000.0,4.0,10000.0,4.196132400367832,-2.991224174592335,240.0,4.0,300.0,1.2296428853029264,False,True,0.0
249,4540.0,1.0,1000.0,5.7453705549557075,-4.893686426669756,120.0,8.0,1.0,1.3767309099878238,False,True,0.0
250,454000000.0,1.0,100.0,5.367423171413047,-2.9084925551839085,1200.0,4.0,600.0,1.2531678519788527,False,False,0.0
251,4540000.0,1.0,100000.0,4.303659732258522,-3.8094562219827433,600.0,1.0,120.0,1.2015841452281162,True,True,0.0
252,45400000.0,2.0,100.0,4.553289208347417,-3.3090322890719874,600.0,4.0,120.0,1.3199876604696827,False,False,0.0
253,4540000.0,1.0,100000.0,5.625965131832253,-4.565870282084314,60.0,2.0,120.0,1.3567987502550274,False,False,0.0
254,454000.0,1.0,100000.0,6.092784182890527,-3.5198731198506197,1200.0,10.0,120.0,1.27051460255604,True,False,0.0
255,454000.0,1.0,100000.0,6.669649120284367,-6.113954954625244,1200.0,4.0,1200.0,1.3755772623836262,True,False,0.0
256,45400.0,1.0,100000.0,4.095524765732332,-3.390388445520878,60.0,6.0,1200.0,1.3141265025028017,True,True,0.0
257,454000.0,2.0,10000.0,5.156316116611235,-3.7387073591863684,60.0,6.0,1.0,1.1928634761936285,False,False,0.0
258,4540.0,1.0,100000.0,5.035051972393557,-2.7206032313195063,60.0,1.0,600.0,1.2774242520126837,True,False,0.0
259,454000000.0,1.0,100.0,4.560465369047677,-2.4268784089007513,600.0,4.0,60.0,1.2069499383274689,False,True,0.0
260,454000.0,2.0,10000.0,6.183518724963652,-3.3396720622767346,1200.0,6.0,1200.0,1.2427833296770987,True,False,0.0
261,454000.0,4.0,100.0,4.603771707835806,-3.827446954525046,240.0,7.0,240.0,1.3770907935899965,False,True,0.0
262,454000000.0,3.0,1000.0,4.916249084298569,-2.1800839560776892,600.0,5.0,120.0,1.124528435214822,True,False,0.0
263,4540000.0,4.0,10000.0,2.7673716449228007,-1.7012254775720266,60.0,5.0,240.0,1.3951783181041408,False,True,1464.0
264,454000000.0,3.0,1000.0,2.750746312417021,-2.5125770826105733,600.0,2.0,1200.0,1.3102431016187082,False,False,67510.0
265,4540.0,1.0,100000.0,3.8296656594727048,-2.562617316379005,120.0,2.0,300.0,1.1265744697594382,True,False,0.0
266,4540.0,4.0,100.0,5.778476859028359,-4.4261887647511635,120.0,4.0,240.0,1.348285053496906,False,False,0.0
267,45400000.0,4.0,100.0,4.21108385483136,-2.9097424833461476,1200.0,7.0,1.0,1.2672825550270401,False,True,859.0
268,454000000.0,2.0,100.0,3.7377743350445884,-1.8289869299289803,120.0,7.0,300.0,1.3049474639116834,True,True,81953.0
269,454000.0,4.0,10000.0,3.6845040306671804,-1.8204151124977057,60.0,4.0,60.0,1.2635075070379336,False,True,44.0
270,4540.0,1.0,100000.0,3.144908235667363,-2.3846200015302204,60.0,3.0,300.0,1.2792512104268638,True,True,0.0
271,454000000.0,3.0,1000.0,4.342464416229559,-2.4365912293370036,60.0,9.0,240.0,1.339239624280045,True,False,0.0
272,454000000.0,2.0,100.0,3.831751053463424,-2.636798656639576,1200.0,4.0,600.0,1.150621908411649,True,False,76465.0
273,4540000.0,1.0,100000.0,5.413053328993519,-4.8297797158494875,120.0,5.0,240.0,1.1377896284189264,True,False,0.0
274,45400000.0,2.0,100.0,4.584440834433028,-2.3154128409944654,60.0,7.0,300.0,1.373107176435091,False,False,0.0
275,4540000.0,2.0,1000.0,5.002380233382036,-3.986623103545239,60.0,6.0,240.0,1.2850271874221066,True,False,0.0
276,4540.0,1.0,1000.0,3.261042148787172,-2.8901888290963935,240.0,4.0,1200.0,1.302709115334878,False,True,0.0
277,4540000.0,4.0,10000.0,4.290984222708037,-3.7926731078977642,120.0,10.0,60.0,1.3209271224766543,False,True,0.0
278,4540.0,1.0,100000.0,3.551696868945184,-3.032517208008632,60.0,7.0,300.0,1.251699807649982,False,False,0.0
279,454000.0,1.0,100.0,4.4363576617877465,-2.198782344207207,240.0,5.0,1.0,1.2554239372663047,False,False,115.0
280,45400.0,1.0,1000.0,2.2820155468679553,-2.2127613372378114,60.0,8.0,120.0,1.2240201126177461,True,True,0.0
281,4540000.0,1.0,100000.0,5.106321122064177,-4.282355293447787,1200.0,4.0,600.0,1.2789557030644043,False,True,0.0
282,4540000.0,4.0,100.0,4.756633204865029,-3.220390132241477,240.0,7.0,120.0,1.3422027826779617,False,True,0.0
283,45400.0,1.0,10000.0,4.82227453501412,-4.415736944310885,60.0,1.0,300.0,1.191363992059951,False,False,0.0
284,454000000.0,1.0,100000.0,7.375564919276202,-5.679618073232473,120.0,2.0,120.0,1.3928621430725312,True,True,0.0
285,45400.0,2.0,10000.0,6.6789747158724575,-3.6163010360888097,60.0,9.0,240.0,1.3136224337936895,True,False,0.0
286,4540.0,2.0,10000.0,3.0117854136857436,-2.247342070521728,1200.0,2.0,120.0,1.1402386571220597,True,False,0.0
287,4540000.0,1.0,10000.0,7.768132672799697,-5.1990581583785715,1200.0,10.0,300.0,1.1761219053917955,False,False,0.0
288,45400000.0,2.0,1000.0,3.0966873963208092,-2.021377542714424,1200.0,2.0,1.0,1.1572683345971189,True,False,31047.0
289,454000000.0,1.0,10000.0,6.804928487614617,-5.837988744691382,1200.0,8.0,600.0,1.3373756461961785,False,False,0.0
290,45400.0,1.0,100000.0,6.230191119267389,-5.351386854083261,60.0,3.0,120.0,1.1136499541362395,False,True,0.0
291,45400.0,4.0,10000.0,7.08483208697165,-6.230833984916927,120.0,1.0,300.0,1.3872917459991831,True,False,0.0
292,454000.0,3.0,10000.0,3.0236698854024078,-1.379507653298282,240.0,8.0,300.0,1.1585957689888622,False,False,1312.0
293,45400000.0,4.0,100.0,5.939055307127671,-3.831288855535533,240.0,2.0,1.0,1.2611126019740946,True,False,253.0
294,4540000.0,2.0,100.0,6.356125091257931,-3.1858967294143836,60.0,9.0,1.0,1.2586525213463187,False,False,56.0
295,454000.0,1.0,100000.0,6.156473878864597,-4.1489110669906735,120.0,9.0,120.0,1.2438783975148617,True,False,0.0
296,454000000.0,1.0,10000.0,5.776218297242383,-4.5266898706996646,60.0,8.0,60.0,1.2024052626694874,True,False,0.0
297,454000000.0,2.0,100.0,4.441426174492341,-2.754061304246401,240.0,3.0,1200.0,1.1818126751965667,False,True,0.0
298,45400.0,4.0,1000.0,2.989668814336061,-2.233360814311288,600.0,1.0,240.0,1.1424278102014531,True,True,1.0
299,4540.0,4.0,10000.0,6.699675337783577,-4.221026393114251,600.0,4.0,300.0,1.2822235277034086,True,True,0.0
300,45400000.0,4.0,10000.0,3.396826945611246,-2.8634154418643267,120.0,3.0,60.0,1.2631209834520665,False,False,3849.0
301,45400000.0,4.0,100.0,3.445526228253253,-3.182499404272728,60.0,2.0,60.0,1.1697136334791631,True,True,628.0
302,45400000.0,1.0,100000.0,2.4269174540621594,-1.8749003189397353,60.0,5.0,600.0,1.3137750065402354,False,False,32383.0
303,45400.0,1.0,100000.0,3.142758756527938,-2.871222433315634,60.0,5.0,300.0,1.1973711823535098,True,False,0.0
304,45400000.0,1.0,10000.0,7.777935029271457,-3.5854654798309697,240.0,8.0,240.0,1.3907422483469962,True,False,0.0
305,45400000.0,1.0,10000.0,4.958139213234456,-3.563397988326312,240.0,8.0,60.0,1.1078334359922,True,False,0.0
306,454000000.0,2.0,10000.0,4.662777886937279,-4.4517193529911605,600.0,4.0,120.0,1.1353440969432846,False,False,0.0
307,454000.0,1.0,100000.0,5.604053340980424,-3.7177524907333446,120.0,7.0,300.0,1.2405164881336528,False,True,0.0
308,45400.0,1.0,1000.0,2.777270293393087,-1.6963057673746411,240.0,2.0,1200.0,1.3364072791846253,False,False,46.0
309,45400000.0,4.0,100.0,5.330346429396933,-4.231627878351288,1200.0,6.0,1200.0,1.3599796594906708,True,False,0.0
310,4540000.0,3.0,100.0,2.7196305582846296,-1.861908075609891,600.0,9.0,300.0,1.3786796828328396,True,True,1085.0
311,45400.0,2.0,1000.0,3.9008865092345992,-3.3578675414200916,60.0,9.0,600.0,1.3455848446354044,False,False,0.0
312,45400000.0,1.0,100000.0,3.5676784848690044,-3.4766087077998207,120.0,4.0,1200.0,1.26436588784045,True,False,1043.0
313,4540000.0,1.0,10000.0,4.832394200013195,-3.1797706517049784,240.0,8.0,60.0,1.372554913321331,False,False,0.0
314,454000000.0,1.0,100.0,7.223787375405646,-6.662022903845148,600.0,1.0,60.0,1.236848582116024,False,False,0.0
315,4540.0,3.0,100.0,3.8606077162403842,-3.2956400024737835,120.0,10.0,60.0,1.1247214721351024,False,False,0.0
316,4540.0,3.0,1000.0,5.893368844553093,-5.081332393346431,60.0,2.0,240.0,1.1356169919640118,True,False,0.0
317,4540000.0,1.0,10000.0,3.4062057531617764,-2.734271067863091,1200.0,3.0,240.0,1.3473438572951717,False,False,386.0
318,4540000.0,2.0,100.0,4.876361430981435,-3.1592659766408655,240.0,1.0,120.0,1.1351729404772355,False,False,0.0
319,454000000.0,3.0,10000.0,5.776631007512406,-2.514395254056372,1200.0,3.0,1.0,1.1589717838707172,False,False,14038.0
320,45400000.0,1.0,100.0,3.255065107705901,-2.699439785784181,60.0,3.0,1200.0,1.354571530473328,False,True,2137.0
321,4540000.0,3.0,100.0,2.348690683056184,-1.7370932761645979,1200.0,10.0,240.0,1.2335735203002556,False,False,5148.0
322,4540.0,1.0,100000.0,5.915984203688045,-2.9388307097405404,600.0,1.0,300.0,1.167754865259718,False,False,0.0
323,45400000.0,1.0,100000.0,4.226316179613034,-3.854504108464588,120.0,10.0,600.0,1.384754958222059,False,True,0.0
324,4540000.0,3.0,1000.0,3.876864574777499,-3.2330341950405432,1200.0,8.0,1200.0,1.2565382175711821,False,False,147.0
325,454000.0,3.0,100.0,3.067825968804458,-2.159916228347014,600.0,9.0,120.0,1.3200241888087771,False,True,39.0
326,4540.0,2.0,10000.0,3.542399782109782,-1.9699814825724773,240.0,6.0,600.0,1.3106315004762434,False,True,0.0
327,45400.0,1.0,100000.0,4.60863631790169,-3.745574138051003,240.0,4.0,240.0,1.1372852632513566,True,False,0.0
328,454000000.0,2.0,1000.0,4.313175029146911,-2.584300072371341,1200.0,10.0,600.0,1.1752484919590007,True,False,0.0
329,45400000.0,4.0,1000.0,4.407571456518484,-3.727313520246342,600.0,8.0,60.0,1.1171233339489306,False,False,0.0
330,454000.0,4.0,10000.0,7.164933975674882,-5.476410544839264,600.0,4.0,1200.0,1.3142756726777316,True,True,0.0
331,45400.0,3.0,10000.0,3.9002426301864013,-2.628817117813533,600.0,1.0,1.0,1.3535610028881626,False,False,3.0
332,45400000.0,3.0,1000.0,3.094786555466985,-1.5182265704064724,120.0,2.0,300.0,1.1439639688698227,False,True,45202.0
333,454000000.0,1.0,100.0,4.820544412508902,-4.1251184751076515,240.0,5.0,60.0,1.3053980424113154,True,False,0.0
334,454000000.0,4.0,100.0,4.330926149987504,-4.479405464409635,60.0,5.0,300.0,1.2114757767999638,False,False,0.0
335,4540.0,3.0,1000.0,6.551094776655352,-3.5369938185232566,1200.0,2.0,1200.0,1.1016920398015213,False,True,0.0
336,4540.0,2.0,10000.0,5.16696196809101,-4.281238369123184,120.0,9.0,1200.0,1.1580273253418096,True,True,0.0
337,45400.0,1.0,100.0,2.9720710379846333,-2.3092732569706467,600.0,2.0,120.0,1.1109987684323523,False,False,18.0
338,454000000.0,1.0,100000.0,5.947337038584989,-6.052228606068215,600.0,7.0,600.0,1.3031434530284587,False,True,0.0
339,45400000.0,1.0,100000.0,2.6964596079846856,-2.412100042930245,240.0,2.0,300.0,1.154038414555775,False,True,4642.0
340,454000000.0,3.0,1000.0,5.956130297426606,-5.035512000187275,1200.0,9.0,300.0,1.362705235359503,True,True,0.0
341,45400.0,2.0,10000.0,4.419518383149786,-4.3417570381359125,60.0,9.0,300.0,1.1075890527444952,False,False,0.0
342,45400000.0,4.0,100.0,4.8061255206619755,-4.839203319950336,240.0,10.0,120.0,1.2529799335800016,True,True,0.0
343,454000.0,1.0,100000.0,3.0336023132289855,-2.857780435046912,600.0,4.0,240.0,1.3874152269575901,True,True,0.0
344,454000.0,1.0,1000.0,5.36787945384626,-5.065338375310805,120.0,1.0,240.0,1.1714380152683517,True,True,0.0
345,45400000.0,3.0,10000.0,5.376986289115829,-3.8150423349627585,240.0,3.0,120.0,1.3720347028595783,True,True,0.0
346,454000.0,1.0,100000.0,5.369851895499618,-5.0137171254890855,120.0,4.0,240.0,1.2575525127261764,False,False,0.0
347,454000.0,2.0,1000.0,4.4274320207596904,-3.4763964370005214,60.0,10.0,60.0,1.1563994764361416,False,False,0.0
348,4540.0,1.0,100000.0,3.1432600531131127,-2.2424392059997653,1200.0,5.0,1.0,1.3411661845989522,True,False,0.0
349,454000.0,1.0,10000.0,7.194136283492952,-6.748731848253816,600.0,7.0,1200.0,1.1406718192103373,True,False,0.0
350,45400000.0,3.0,10000.0,6.2493475864379695,-4.091889216880372,600.0,3.0,600.0,1.1148701454001133,True,False,0.0
351,4540000.0,4.0,10000.0,3.797744250892044,-2.774922364659731,60.0,9.0,60.0,1.1534569699008814,True,True,109.0
352,45400000.0,1.0,100000.0,2.412535736124642,-2.2946820913941517,60.0,5.0,120.0,1.16636136624413,False,True,5566.0
353,45400000.0,1.0,100000.0,4.189728023884072,-2.9116185887236465,60.0,10.0,1.0,1.2711582253372122,True,True,0.0
354,45400.0,4.0,10000.0,5.774637358947543,-2.9125383252849018,240.0,3.0,240.0,1.2436257228482137,True,True,0.0
355,4540000.0,4.0,10000.0,4.404609567851786,-4.331285951156558,60.0,1.0,600.0,1.222941837703913,False,True,0.0
356,45400000.0,2.0,10000.0,4.799038136477192,-3.034209898672996,240.0,7.0,60.0,1.3541213459894919,False,True,0.0
357,4540.0,1.0,100000.0,4.858359857614062,-4.184147715467134,240.0,1.0,1200.0,1.3801546726192315,False,True,0.0
358,45400000.0,1.0,100000.0,5.236401180717047,-4.062244745383822,1200.0,7.0,1.0,1.2182497762282762,False,False,0.0
359,45400000.0,2.0,10000.0,4.004116379128153,-2.0125962041920844,240.0,5.0,1200.0,1.3086631422743649,True,False,0.0
360,45400000.0,1.0,10000.0,3.8258575828843497,-2.430153209585828,600.0,10.0,1200.0,1.2957757293639454,True,False,9199.0
361,45400.0,1.0,100000.0,4.5518390662053445,-4.559344439702229,60.0,2.0,120.0,1.338000686589147,False,True,0.0
362,4540000.0,4.0,1000.0,5.000248298335581,-2.591101495676944,600.0,10.0,60.0,1.167804298289265,False,False,0.0
363,45400.0,3.0,1000.0,3.4048420478939994,-1.335402821288867,1200.0,10.0,300.0,1.3832171596197664,False,False,84.0
364,4540.0,2.0,1000.0,4.653904851606142,-4.33180254749796,1200.0,4.0,1.0,1.2618179515764165,True,False,0.0
365,454000.0,4.0,1000.0,6.464949563255347,-4.63038589540681,120.0,8.0,120.0,1.174509443784668,True,False,0.0
366,45400000.0,1.0,10000.0,5.497754997676514,-2.484477786253041,240.0,10.0,120.0,1.323357136642726,False,True,0.0
367,454000.0,2.0,1000.0,3.3658083161722336,-2.0975557919972614,60.0,7.0,1200.0,1.2521008796444435,False,False,213.0
368,4540.0,1.0,100.0,5.2499218053863475,-3.3026946980803196,120.0,10.0,240.0,1.3521183181446723,False,False,0.0
369,4540.0,3.0,1000.0,5.748778306179506,-3.8907322606436585,60.0,6.0,1200.0,1.1077663415880445,True,True,0.0
370,45400.0,1.0,1000.0,3.497516514610456,-2.8154038079475083,60.0,10.0,120.0,1.1042037742319386,True,False,5.0
371,4540000.0,4.0,10000.0,4.472525844043868,-1.7525117538214816,60.0,1.0,60.0,1.169164718898517,False,True,11.0
372,454000.0,2.0,1000.0,3.50806131160922,-3.4246298522861296,600.0,5.0,60.0,1.2268757850937937,False,False,10.0
373,454000.0,3.0,10000.0,5.015636899158258,-4.172190800902182,1200.0,3.0,120.0,1.1070276655126112,False,True,0.0
374,4540000.0,1.0,100000.0,3.7380017352465797,-2.712325260438183,1200.0,1.0,1.0,1.2176505367969717,True,True,78.0
375,4540000.0,4.0,1000.0,4.035032620113159,-3.672424801910564,60.0,4.0,120.0,1.2704771109311481,True,False,0.0
376,4540000.0,1.0,100000.0,6.8314226323026395,-3.6014273185599683,240.0,9.0,1200.0,1.3423975516674707,True,True,0.0
377,454000000.0,1.0,100000.0,3.5724831912664854,-2.374868719735157,60.0,7.0,1200.0,1.3793325909576217,True,True,31415.0
378,454000000.0,1.0,100000.0,7.326335758896331,-5.907354644833539,240.0,3.0,300.0,1.3086339043953457,False,False,0.0
379,45400000.0,3.0,100.0,5.488028666865759,-5.347323137073076,600.0,7.0,1.0,1.1163718438881285,True,False,33.0
380,45400.0,3.0,10000.0,5.623601388896899,-4.055387244380935,600.0,8.0,60.0,1.1701866959996292,False,False,0.0
381,4540.0,1.0,100000.0,5.15020815882437,-2.6852135016189362,240.0,8.0,60.0,1.1111587121572535,False,False,0.0
382,4540000.0,3.0,100.0,4.560255918163715,-1.8365264793247429,1200.0,3.0,1.0,1.2191107498371567,False,False,4167.0
383,4540000.0,1.0,10000.0,5.260947779397638,-3.475693524453325,60.0,8.0,60.0,1.342938777981489,True,True,0.0
384,454000.0,2.0,100.0,6.107679066771118,-3.8973483947236187,120.0,2.0,1.0,1.1924554715141862,False,True,0.0
385,454000000.0,3.0,100.0,3.3141060744665833,-3.407851167608696,600.0,10.0,120.0,1.2314361358258157,False,True,4617.0
386,45400.0,3.0,10000.0,4.007377906232943,-3.13181465122286,1200.0,2.0,120.0,1.2060915499554443,False,False,0.0
387,45400000.0,2.0,100.0,3.5192523745917828,-1.483764702574224,60.0,8.0,600.0,1.2853084588861552,True,True,21576.0
388,4540000.0,1.0,100000.0,3.387756032371061,-3.1434057773979616,120.0,8.0,1200.0,1.3570269309671608,False,False,175.0
389,454000000.0,3.0,100.0,4.641764907267751,-2.9784080607729657,600.0,2.0,600.0,1.2957510924481968,True,False,0.0
390,4540000.0,2.0,10000.0,3.783837684666448,-2.9638950290983535,240.0,5.0,1.0,1.387997464833215,True,False,245.0
391,4540000.0,2.0,10000.0,3.1505082149148884,-1.992960173514031,1200.0,9.0,240.0,1.1903435825569337,True,False,3303.0
392,4540000.0,2.0,1000.0,5.273931578874262,-5.147320394717443,120.0,8.0,300.0,1.3431266127888084,True,True,0.0
393,454000.0,1.0,100.0,5.481478106386874,-4.081952505976388,120.0,7.0,120.0,1.3276884637467083,True,True,0.0
394,454000.0,2.0,100.0,4.443124329944966,-2.298455495146793,120.0,3.0,300.0,1.2402725691524612,False,True,0.0
395,4540000.0,2.0,1000.0,5.374637702952253,-3.186242546472871,120.0,4.0,600.0,1.2063210256955392,False,False,0.0
396,4540.0,2.0,100.0,7.210461889435588,-6.459885053364955,600.0,4.0,300.0,1.2044268892189436,False,True,0.0
397,4540000.0,2.0,1000.0,5.4612088588006955,-4.972744837609795,120.0,7.0,600.0,1.3291186743019852,False,False,0.0
398,45400.0,2.0,100.0,5.047181593250729,-2.534349691212359,120.0,6.0,1.0,1.3581047896184057,True,True,0.0
399,45400000.0,3.0,100.0,7.3464185678723455,-3.803843057217256,600.0,1.0,120.0,1.1665437065592918,False,True,57.0
400,45400000.0,1.0,100000.0,4.695221736722084,-1.634084684095426,60.0,3.0,240.0,1.2499552564589884,False,True,0.0
401,454000.0,1.0,100000.0,6.33652018831685,-2.196487455633824,60.0,3.0,1.0,1.314198493541114,True,False,90.0
402,454000.0,3.0,10000.0,6.646233251598538,-6.293283738837637,1200.0,5.0,300.0,1.165377862217939,True,True,0.0
403,4540.0,3.0,100.0,5.25521729149393,-4.209294875807959,1200.0,8.0,1200.0,1.3147838318453011,False,False,0.0
404,454000000.0,1.0,100000.0,5.548410958311095,-4.027242825825412,120.0,8.0,1200.0,1.2777342773745377,False,False,0.0
405,45400.0,1.0,100.0,7.002376976526658,-5.477326789071001,240.0,10.0,600.0,1.3868304451231848,True,False,0.0
406,4540.0,1.0,1000.0,3.187508188219712,-2.2766936618967866,120.0,2.0,120.0,1.116740268709486,False,False,2.0
407,454000000.0,3.0,1000.0,5.821786758612004,-4.3960680200780775,600.0,10.0,120.0,1.2128834454171882,False,False,0.0
408,45400.0,1.0,100.0,5.370937846589316,-3.8290881826953505,60.0,10.0,300.0,1.284266071471363,False,True,0.0
409,454000.0,1.0,100.0,4.150944877161443,-2.878607879291843,1200.0,7.0,1200.0,1.3885573403819018,False,True,0.0
410,4540000.0,2.0,100.0,3.8167465963165297,-1.9887561616770462,240.0,2.0,60.0,1.22403665387316,False,True,1208.0
411,4540000.0,2.0,1000.0,3.807613302290891,-2.3461210951286295,600.0,6.0,600.0,1.1231042182989046,False,True,666.0
412,454000000.0,1.0,100000.0,4.084943283093088,-2.467229285891521,1200.0,9.0,240.0,1.104114727327506,True,False,0.0
413,45400000.0,3.0,1000.0,3.2501100069101954,-1.527158003092203,1200.0,7.0,1200.0,1.1481157740142616,True,False,111085.0
414,45400000.0,1.0,10000.0,4.075266163544862,-2.8593817840153,60.0,7.0,600.0,1.389990454699083,False,True,0.0
415,4540.0,1.0,10000.0,3.8124464275388137,-3.178287098540831,1200.0,4.0,120.0,1.3667464656278008,False,True,0.0
416,4540.0,1.0,100000.0,3.845427242119647,-3.463576199680486,600.0,5.0,240.0,1.1244954206757471,False,True,0.0
417,4540.0,2.0,1000.0,3.2088048440151122,-2.6782965034392006,240.0,3.0,120.0,1.316072795644852,False,True,0.0
418,45400.0,2.0,10000.0,5.434733664954585,-4.371481575484267,600.0,7.0,600.0,1.252007587904683,False,True,0.0
419,4540.0,1.0,100000.0,5.537356526285698,-3.5912283558147493,1200.0,10.0,240.0,1.2065263244776803,True,True,0.0
420,4540.0,1.0,100000.0,5.841151225243059,-4.231723829823903,120.0,9.0,300.0,1.1604809548798876,False,False,0.0
421,45400.0,1.0,100000.0,4.949513545179648,-4.895369589999967,60.0,9.0,300.0,1.3011912495199263,False,True,0.0
422,454000000.0,1.0,100000.0,3.968469547372737,-2.939043614125544,60.0,6.0,1200.0,1.3624393598708422,True,False,25430.0
423,454000.0,1.0,100000.0,4.021428572407364,-1.8756783541643522,120.0,6.0,60.0,1.2474527446705301,False,True,0.0
424,45400000.0,2.0,10000.0,6.388941438470422,-5.099327579314115,120.0,10.0,600.0,1.266696017452845,True,False,0.0
425,4540000.0,3.0,10000.0,4.999219535191372,-4.35698771933014,600.0,3.0,1.0,1.1279820143339412,True,True,0.0
426,45400000.0,1.0,10000.0,7.206899877280438,-6.044256011419874,1200.0,1.0,300.0,1.2780486022958992,True,False,0.0
427,454000000.0,3.0,10000.0,3.4741014531791286,-3.249697967398658,240.0,10.0,120.0,1.2955719882910504,False,True,4442.0
428,4540000.0,1.0,10000.0,4.2840769859757,-3.749444052119966,60.0,7.0,240.0,1.1529708544405755,True,True,0.0
429,4540.0,1.0,100000.0,3.624691693778331,-2.367423066560693,60.0,2.0,240.0,1.387244417286193,False,False,0.0
430,45400.0,4.0,10000.0,2.8073307110511054,-2.0322883107962357,1200.0,1.0,600.0,1.1049952238423255,False,True,2.0
431,4540.0,1.0,10000.0,6.0970382701736705,-4.7586891603937005,60.0,7.0,1200.0,1.3276879264891868,False,False,0.0
432,454000.0,4.0,100.0,4.342563660472965,-1.968106332920973,240.0,9.0,1200.0,1.2796717671951525,True,True,0.0
433,454000.0,1.0,100000.0,6.035218107989846,-5.216410070252163,120.0,4.0,60.0,1.3568349951900454,True,False,0.0
434,4540000.0,3.0,100.0,2.670051566778781,-2.5830681022252593,240.0,4.0,240.0,1.1434414388183205,True,True,302.0
