,InitialCont,ClusterSize,Time_CE_H,Total_CE_H_Dieoff,Time_H_PC,Temp_H_PC,Time Precooling,Temp Precooling,Pre_cooling,Time_Storage_R,Temp_Storage_R,PreWashRed,PreWashYN,WashingYN,ChSpray_eff,Tr_Sh_P,Tr_P_Sh,Sh_Compliance,Sh_San_freq,Sh_San_Eff,Tr_Cv_P,Tr_P_Cv,Cv_Compliance,Cv_San_freq,Cv_San_Eff,Tr_St_P,Tr_P_St,St_Compliance,St_San_freq,St_San_Eff,Tr_C_P,Tr_P_C,C_Compliance,C_San_freq,C_San_Eff,Time_PostPStorage,Temperature_ColdStoragePostFP,Trasnportation_TimeFP_C,Transportation_TempFP_C,Time_Cust_Sto,Temp_Cust_Sto,PHS4d,PHS4h,PHSInt,HS,RS,FPS,CS,TotalCFUFP,PropCont
516,100000.0,1000.0,5.544417297830734,-5.631545846106315,2.2230568505523154,16.13357572895067,0.5585556509175145,3.8376069301429,False,6.08430314529424,4.390167650828496,1.355027262058745,True,True,1.355027262058745,0.20361276877827156,0.0034054238823390684,1.0,2500.0,-3.0,0.17413143309028098,0.0074339226720681545,0.25,5000.0,-2.0,0.22877625655132813,0.00012532110688379607,0.0,7500.0,-4.0,0.2612027023536444,0.005731057383047402,0.0,7500.0,-4.0,24.0,5.079593717850458,63.57,1.3480227504660587,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
517,100000.0,1000.0,3.5987906857024674,-1.7401450663955371,3.0034302101202854,15.485880326583121,0.4766233748893032,3.2910413785882486,False,5.637112089947172,4.81675396324921,1.1063971719113106,False,False,1.1063971719113106,0.18136689018645472,0.0023922579057256187,1.0,7500.0,-1.0,0.19159485291602196,0.008995248322920115,0.75,7500.0,-2.0,0.2313676918207698,0.0010589664630367966,0.5,2500.0,-4.0,0.26952608192455607,0.007157177182413151,0.0,2500.0,-1.0,24.0,4.37781065753833,63.57,2.677713324868229,24.0,4.0,False,False,False,False,True,False,False,393.0,0.0161
518,100000.0,10000.0,0.699982650824665,-0.7011445296776153,3.1156328405004876,16.831646082460413,0.47740119343721504,3.9404290995177167,True,5.71001244150353,4.308609167007207,1.194873813639839,False,True,1.194873813639839,0.20386769533793647,0.000677937667823069,0.25,5000.0,-3.0,0.18176322649116694,0.0029774765966832798,0.5,7500.0,-2.0,0.2821402637314874,0.00034547780329054277,0.75,7500.0,-2.0,0.26501329677756935,0.006182765552293865,1.0,5000.0,-1.0,24.0,4.8700150525424535,63.57,4.1728404052877694,24.0,4.0,False,False,False,False,False,False,True,2821.0,0.07565
519,100000.0,1000.0,4.505892683835505,-3.5559907369952084,2.2825493153953897,16.15457774062974,0.5938974312291843,3.578237919743572,True,5.383323562408143,4.513977453955919,1.3398255659988758,False,True,1.3398255659988758,0.23443498785036138,0.002791452609479629,0.0,7500.0,-1.0,0.17366654003796164,0.010729981049647383,0.5,5000.0,-1.0,0.24497869761280028,0.0029737837373491967,0.25,5000.0,-1.0,0.25654616811411834,0.003620992151040269,0.0,5000.0,-2.0,24.0,4.089185249456622,63.57,2.6188670577244015,24.0,4.0,False,False,False,False,False,False,True,1.0,5e-05
520,100000.0,100000.0,3.7605063945779125,-2.198618780704572,2.0291582257957135,15.887071588147927,0.5310645499538263,3.31230310252138,False,5.119225222603977,4.747704887804284,1.1747578770866143,True,False,1.1747578770866143,0.2681235509928438,0.0034105826956016693,0.0,2500.0,-3.0,0.18335017164593229,0.0016161341464678652,0.5,7500.0,-2.0,0.21666836497446637,0.0015576496381572423,0.25,5000.0,-1.0,0.2674427865301015,0.0011088336392868607,0.75,7500.0,-1.0,24.0,4.040482419883245,63.57,2.665532406589651,24.0,4.0,True,False,False,False,False,False,False,6.0,0.0003
521,100000.0,1000.0,4.933882402119309,-2.2544518916616294,3.830017289805515,16.82692585022535,0.48838267213168685,3.3996253946540422,True,6.471136416389215,4.229491841451707,1.3052354774935961,False,False,1.3052354774935961,0.2338485762160736,6.75682147029354e-05,0.0,5000.0,-3.0,0.18664136623317212,0.008626691299746731,0.75,5000.0,-3.0,0.08902377182784155,0.0007111273170967284,0.75,5000.0,-4.0,0.28572138289276716,0.002808974992857813,0.75,2500.0,-2.0,24.0,5.765517361425061,63.57,4.723634814913728,24.0,4.0,False,False,False,False,True,False,False,273.0,0.01145
522,100000.0,10000.0,2.8631665265329795,-1.8674125082912432,2.7605611459882486,16.038953707891,0.47619084526295624,3.5233280183172138,True,6.4131254151867685,5.465509620630167,1.426805093463007,False,False,1.426805093463007,0.2023251952269421,0.0015548681089419293,0.0,2500.0,-3.0,0.1633870468010372,0.0026685350949595212,0.75,2500.0,-4.0,0.20023234121104266,0.002317812910505667,1.0,2500.0,-4.0,0.251201312427688,0.011006022070991404,0.5,2500.0,-2.0,24.0,4.127464332261711,63.57,3.957432831386013,24.0,4.0,False,False,False,False,False,False,True,379.0,0.0176
523,100000.0,100000.0,1.0400485269696296,-0.7761995836207639,2.8066167466313843,16.781130957852355,0.5021486074203952,3.957441216268715,False,5.384863074064771,4.410678777937833,1.1232185167033832,False,True,1.1232185167033832,0.17836229206885285,0.003515231823758927,0.25,2500.0,-3.0,0.16134559741172586,0.009242902158388352,0.75,2500.0,-4.0,0.2618841612803665,0.002229718555890524,0.0,5000.0,-2.0,0.27770722159364,0.009887795142581335,0.75,5000.0,-3.0,24.0,5.513794974484206,63.57,5.221649821853489,24.0,4.0,False,False,False,False,True,False,False,22473.0,0.2907
524,100000.0,1000.0,4.506861179578534,-2.5167748556223346,2.366448767037461,16.819834569526563,0.5121900473546576,3.559987589925726,False,5.8832447702133015,5.392226892969216,1.241331344556159,False,True,1.241331344556159,0.19255760071197453,0.0009406094019787998,0.0,5000.0,-1.0,0.18967407941838926,0.0016658072011630394,0.25,2500.0,-1.0,0.2851560104285226,0.0028183524973399133,0.75,2500.0,-4.0,0.2592244991665264,0.0038874803587910026,0.25,5000.0,-2.0,24.0,4.594859749526967,63.57,3.599327102624993,24.0,4.0,False,False,True,False,False,False,False,35.0,0.00175
525,100000.0,10000.0,5.1731695513182885,-4.1923614444783075,3.532933552406453,15.702049260301145,0.5931986205082971,3.709158581017191,False,6.6776622542884425,4.436642755237615,1.2366039147330694,False,False,1.2366039147330694,0.20669051538513528,0.003840695046912258,0.75,5000.0,-3.0,0.1813720872968017,0.0069261896895851235,0.5,5000.0,-4.0,0.23548465628107917,0.0015773460782306796,0.25,7500.0,-3.0,0.27529211291228656,0.008028657387495421,0.75,5000.0,-4.0,24.0,5.071565270265994,63.57,4.0067188609750914,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
526,100000.0,100000.0,1.5681790642734967,-1.1527669956602722,2.037364563336437,16.703453780160224,0.4079291782415485,3.547477905583826,True,5.141998388826881,4.691903327561592,1.2764766901522149,False,False,1.2764766901522149,0.19116796557071078,0.004909028956924821,0.75,7500.0,-3.0,0.15446169208539312,0.006965387748405152,0.0,7500.0,-4.0,0.24913364243250458,0.0010239752325594135,1.0,7500.0,-2.0,0.269976831186277,0.003938394360271585,0.5,7500.0,-3.0,24.0,5.829787716799652,63.57,3.5286245014928435,24.0,4.0,False,True,False,False,False,False,False,2324.0,0.1091
527,100000.0,1000.0,7.517754615885362,-3.7799390341572567,3.6529827967310835,16.38434226361213,0.4008931511524232,3.443005619367955,False,6.7790524434003325,4.411794511996648,1.172801895012646,False,True,1.172801895012646,0.2540894305037241,0.0029349711296057135,0.75,7500.0,-4.0,0.20214003894580237,0.008722478358280106,0.5,7500.0,-2.0,0.22138007779888608,0.0006909212758159028,0.0,7500.0,-1.0,0.25498571547070614,0.008698009560825205,0.75,7500.0,-3.0,24.0,4.1247866373734965,63.57,5.247807640550239,24.0,4.0,False,False,False,True,False,False,False,7.0,0.0002
528,100000.0,1000.0,3.0123947642460167,-2.072409901279957,3.140334960235931,15.534186412078206,0.4247118646895741,3.7273037923997236,False,6.9829447887926985,5.234244186189047,1.1834978573300985,True,True,1.1834978573300985,0.22710653556351296,0.0018804301910633244,0.0,2500.0,-3.0,0.1870938482704369,0.004622215003731799,1.0,2500.0,-4.0,0.2819460273643559,0.00045692335129660425,0.5,5000.0,-4.0,0.25787363269609537,0.008210263641513112,0.0,2500.0,-4.0,24.0,4.120257658678809,63.57,3.466065022796131,24.0,4.0,False,False,False,True,False,False,False,5.0,0.00025
529,100000.0,10000.0,2.686418024457368,-1.7382170369763903,3.8979159774577683,16.24360776966012,0.4823876916469558,3.112323199652714,True,6.70225155152017,5.713969204971999,1.3954200479331509,True,True,1.3954200479331509,0.20511454086359937,0.003201888174954682,0.5,7500.0,-3.0,0.1804525614853934,0.0021865544336089685,0.25,2500.0,-1.0,0.16257172865970432,0.0007678414386205158,0.5,5000.0,-4.0,0.26639129257473126,0.005056459359495707,0.0,2500.0,-4.0,24.0,4.667829994472462,63.57,1.8588712587147662,24.0,4.0,False,False,False,True,False,False,False,5.0,0.00025
530,100000.0,1000.0,5.530780794984578,-3.1377577581354084,2.7263281534810297,16.492521824662788,0.5065437874996263,3.519749451067627,False,6.7900332183476495,5.5090230703482375,1.2588085356691985,False,False,1.2588085356691985,0.18734362765348203,0.0038708599613353333,0.0,5000.0,-1.0,0.21565254585112054,0.012706175103665106,0.25,5000.0,-2.0,0.17166736773239005,0.0006300265382147632,1.0,7500.0,-3.0,0.28617960613498095,0.013002281786498277,0.0,2500.0,-1.0,24.0,5.693636335849664,63.57,5.392439770357892,24.0,4.0,True,False,False,False,False,False,False,230.0,0.00335
531,100000.0,1000.0,4.849421443576572,-4.195619435108627,3.8998841613095885,16.286070195499338,0.5959262862586763,3.1921357419378813,True,6.116541698908362,4.864296849280903,1.2277804776160133,True,False,1.2277804776160133,0.24179137943237322,0.0024323966594125297,0.75,7500.0,-1.0,0.20844501306461422,0.0031098823365738456,0.25,7500.0,-1.0,0.19910058479841156,0.002215053461076229,1.0,5000.0,-1.0,0.28439456701239896,0.005366074975049217,0.5,2500.0,-4.0,24.0,5.892579513024629,63.57,1.7083084486103506,24.0,4.0,False,False,True,False,False,False,False,0.0,0.0
532,100000.0,1000.0,3.6171787232856927,-3.324444360060672,3.344185652741585,15.357977930213835,0.4741519958477341,3.3311714442062073,False,5.582039978133659,5.544671186903827,1.3625767500075325,True,True,1.3625767500075325,0.23062668498294964,0.0017157458565558795,0.25,7500.0,-1.0,0.16667527991802383,0.009626245592431007,0.25,7500.0,-3.0,0.09147511552226133,0.0016952361597239686,0.5,7500.0,-3.0,0.27170711380224616,0.0013687224210721018,0.0,5000.0,-3.0,24.0,4.775825388949187,63.57,4.491232732221272,24.0,4.0,False,False,False,False,True,False,False,0.0,0.0
533,100000.0,1000.0,6.094597610451705,-4.328500613155291,2.8703517189034553,16.661913754778425,0.46809434982307263,3.446176367036319,True,5.337015981581551,4.372999716363891,1.3196091007104775,False,False,1.3196091007104775,0.2187897791874787,0.0037749050001993456,0.5,2500.0,-3.0,0.21117345284202188,0.007297717470143003,0.75,2500.0,-1.0,0.12353682325662198,0.00033518924523115077,0.5,2500.0,-4.0,0.2933901963813764,0.0032086924303802293,0.5,5000.0,-3.0,24.0,4.330090091021898,63.57,3.6150604981018586,24.0,4.0,False,False,False,False,True,False,False,1.0,5e-05
534,100000.0,10000.0,2.3537155494194906,-1.5786540619281615,3.862686268997611,16.764935708315434,0.5680339086301086,3.131059856501021,True,6.56223369279498,5.985801805422473,1.1031286520821462,True,True,1.1031286520821462,0.2035193666226559,0.004318764494016055,0.0,2500.0,-4.0,0.17865529001381822,0.007165351981339423,0.0,5000.0,-2.0,0.09647353629588215,0.0031062802362824744,0.0,2500.0,-3.0,0.26629348439064715,0.009739043962379807,1.0,7500.0,-2.0,24.0,4.233351202369327,63.57,3.3123138538665136,24.0,4.0,False,False,True,False,False,False,False,16.0,0.0008
535,100000.0,1000.0,3.40427866335502,-2.4868126136637927,2.326921495492833,16.338164093359783,0.5334896990342431,3.439180446327738,True,5.685808059140282,4.962108934325004,1.368915103153804,False,False,1.368915103153804,0.21450378623828925,0.0015236705652814332,0.5,7500.0,-4.0,0.1803982483588375,0.00604984830607652,1.0,2500.0,-3.0,0.17017588598857933,0.0007712629915029366,1.0,5000.0,-2.0,0.2724016699161605,0.003075338928978898,0.75,5000.0,-1.0,24.0,5.2971208699528045,63.57,5.422180813906785,24.0,4.0,False,False,False,True,False,False,False,493.0,0.01165
536,100000.0,100000.0,0.5046816831272097,-0.32979769785746066,2.768746446385074,15.457540173997897,0.5922039530197718,3.176227222613351,False,5.896739572705561,4.658995132746572,1.3093055649986505,False,False,1.3093055649986505,0.25047530782517075,0.002593057207320068,0.5,2500.0,-3.0,0.17430724848617127,0.004385623316158295,0.75,2500.0,-3.0,0.28470207352040733,0.0009536419641475429,0.25,5000.0,-4.0,0.26974921378025296,0.009550569522364155,0.0,2500.0,-1.0,24.0,4.251510990679634,63.57,3.7691160051806722,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
537,100000.0,100000.0,3.566550774242118,-2.9014184333476694,3.3805733931543474,15.402754142142014,0.43635428607571114,3.191946870566166,True,6.030359088387842,4.221991760565498,1.2791913587696826,False,True,1.2791913587696826,0.21824116709455935,0.004671736513386218,0.0,7500.0,-2.0,0.1956165643882152,0.012003662065013064,1.0,5000.0,-3.0,0.22899336593924027,0.0017199759621362642,0.0,7500.0,-4.0,0.2744225658588661,0.003090766158995215,1.0,7500.0,-4.0,24.0,5.935896559084467,63.57,5.531978954801623,24.0,4.0,False,False,False,False,True,False,False,5.0,0.0002
538,100000.0,1000.0,5.361292239870641,-4.577799799549053,3.232443727692381,16.840985290080333,0.5468506674158404,3.4285027771951664,False,5.649783473211203,5.900178080081637,1.3985163349337255,True,False,1.3985163349337255,0.17094337166750556,0.0017675477657466477,0.75,5000.0,-1.0,0.18461354186910223,0.008737009514688816,0.75,2500.0,-1.0,0.267467027913042,0.0007742221752197478,0.25,2500.0,-3.0,0.24026571798309557,0.005085903679246235,0.75,2500.0,-3.0,24.0,5.302188555643561,63.57,4.022239192823729,24.0,4.0,False,False,False,False,False,False,True,0.0,0.0
539,100000.0,100000.0,1.8879155976561868,-1.6202208854526707,2.234874857743349,15.984216572822227,0.45821377128410573,3.77812106212733,False,5.501434293088457,5.356683404679401,1.4076426921948118,False,True,1.4076426921948118,0.23626487784730116,0.003926481599602072,0.25,5000.0,-4.0,0.20858579073010486,0.011852351557812772,0.0,5000.0,-3.0,0.173012794820801,0.00041551491100022417,0.5,2500.0,-2.0,0.27710972112028115,0.005055630483602323,0.75,7500.0,-2.0,24.0,5.061084413146591,63.57,3.4538673716898836,24.0,4.0,False,False,False,False,False,False,True,475.0,0.01935
540,100000.0,10000.0,4.990051984276668,-4.668825639225555,2.362842177510915,16.40139849624036,0.5635688298999963,3.287080162342708,True,6.949814379662239,4.189910062323858,1.2819932937866287,True,True,1.2819932937866287,0.19361772626517249,0.0034590105826069846,1.0,5000.0,-4.0,0.18780021618366688,0.003736018506620923,0.25,7500.0,-4.0,0.1782677229854309,0.001568975369265863,0.5,5000.0,-4.0,0.28581875598706175,0.006743882467039369,0.25,5000.0,-3.0,24.0,5.5746591331026885,63.57,1.4170558985074533,24.0,4.0,False,False,False,False,False,True,False,0.0,0.0
541,100000.0,100000.0,4.083661360570504,-2.429269859447771,3.9242016552767947,16.252975766291357,0.5331430253958079,3.3465373908897327,True,6.086940882035445,4.721426242986633,1.432940384311833,False,True,1.432940384311833,0.17624135370668934,0.003329056147797062,0.25,7500.0,-3.0,0.169082118676603,0.00668409479167761,0.5,2500.0,-4.0,0.2684806283439989,0.0003709603084937477,0.75,5000.0,-3.0,0.25941209941886323,0.013817786732091926,0.0,2500.0,-3.0,24.0,4.313803628242782,63.57,3.475392733526189,24.0,4.0,False,False,False,False,False,True,False,7.0,0.00035
542,100000.0,10000.0,1.6212904508739954,-0.8970861538343461,3.0194556713544216,16.617633927611465,0.5186854980170875,3.2677448899816186,True,6.36173721083804,5.896030029965129,1.3610710403921855,False,False,1.3610710403921855,0.20675995210519,0.0023464433758582964,0.0,7500.0,-3.0,0.19056053138618062,0.004667952446940288,0.5,5000.0,-1.0,0.19566816371275864,0.0008756646657224979,0.5,5000.0,-2.0,0.268194060072979,0.010267137992079046,0.25,2500.0,-1.0,24.0,4.330404600039696,63.57,1.2035297394937847,24.0,4.0,False,False,False,False,False,True,False,3457.0,0.08485
543,100000.0,1000.0,7.704693169196309,-2.906838401798045,2.400204724095471,15.350650491634646,0.413267016798347,3.724585289543595,True,6.510196220536136,4.516521362865102,1.1713507540001862,True,True,1.1713507540001862,0.1838692225123112,0.003861180276952268,0.75,5000.0,-3.0,0.16907625504097135,0.01054853487840234,0.75,5000.0,-1.0,0.15091914248228672,0.0016759056109948121,0.75,2500.0,-3.0,0.2671533173777595,0.003974520792118753,0.0,7500.0,-1.0,24.0,5.321414866308867,63.57,3.5665215083606308,24.0,4.0,False,False,False,False,False,True,False,0.0,0.0
544,100000.0,10000.0,3.6360893613952037,-1.7345032347280718,2.838774978611868,15.331562363457627,0.47984541123304225,3.2571691574690136,False,5.532469944582587,5.287638143027925,1.1560958676898285,True,True,1.1560958676898285,0.23877409820518744,0.0041380444055299,0.5,2500.0,-4.0,0.18011790794353,0.008399479791196839,1.0,5000.0,-3.0,0.20868751955346784,0.002288957889536615,0.0,2500.0,-4.0,0.26599306250999105,0.0032781902401440534,0.5,7500.0,-3.0,24.0,4.945516687065987,63.57,3.8776925851200863,24.0,4.0,False,False,False,False,False,False,True,3.0,0.00015
545,100000.0,10000.0,1.6618750785352756,-0.679681840654124,2.131687664596391,15.30309822673335,0.48283592874069425,3.195959643983133,False,6.491942197752543,4.711068415626031,1.4599812033561397,False,False,1.4599812033561397,0.22470563726516615,0.0037430674781815656,0.25,7500.0,-4.0,0.21483718005226532,0.004251281394121086,0.0,2500.0,-2.0,0.2853736652447736,0.001123463450152753,1.0,7500.0,-1.0,0.2339102146044838,0.013437881051409216,0.5,2500.0,-3.0,24.0,5.564188681210836,63.57,5.90282777054423,24.0,4.0,False,False,False,False,False,True,False,51569.0,0.13025
546,100000.0,10000.0,1.7056258432711833,-1.5271046829204464,3.9464902060484786,15.846807026671073,0.4992753054111115,3.8789793759921958,True,5.999437842883973,5.162023251999946,1.4453905262831954,False,False,1.4453905262831954,0.18691075552534095,0.0024599363780448296,0.25,5000.0,-2.0,0.1913839806238762,0.005908772753087093,0.0,2500.0,-3.0,0.21128196111788636,0.001202524447531207,0.75,7500.0,-2.0,0.2683798954926708,0.004334059686991593,1.0,2500.0,-2.0,24.0,4.5868062367267,63.57,4.793660375495792,24.0,4.0,False,True,False,False,False,False,False,805.0,0.03325
547,100000.0,10000.0,5.911810878967231,-3.704190728697527,3.8204272642057093,15.0097767592579,0.4617791165668456,3.5287739417457376,True,5.743779141937945,5.6542399738542475,1.192532869366832,False,False,1.192532869366832,0.20384810300721312,0.001597797823920706,0.25,2500.0,-1.0,0.20601337298994782,0.003449415940172609,0.5,2500.0,-4.0,0.2675449448877036,0.0006861750052333435,0.25,2500.0,-4.0,0.2848556894909662,0.0023982608376069805,1.0,5000.0,-3.0,24.0,5.4563948958198845,63.57,3.265673621911134,24.0,4.0,False,False,False,False,False,False,True,8.0,0.0004
548,100000.0,10000.0,3.789396659912018,-1.4927034952210678,3.2513299228000947,15.991213078407082,0.4675067645771703,3.573485350877678,True,5.521261561689697,5.989495898531404,1.202073576351658,False,True,1.202073576351658,0.19869653468441095,0.002130162931875054,0.0,7500.0,-3.0,0.19389260049385687,0.006519841387526604,0.5,7500.0,-2.0,0.27979963091937476,0.0005241342292581941,0.75,5000.0,-3.0,0.25906169746314395,0.00530631020654453,0.0,2500.0,-2.0,24.0,5.4402486353699055,63.57,4.533866613171936,24.0,4.0,False,False,False,False,False,False,True,790.0,0.03185
549,100000.0,1000.0,1.2441225207386566,-0.7416296366625625,3.8433125966525106,15.96426914061245,0.5616466142026166,3.8307343265382507,True,5.499903251974336,4.276005819644478,1.2200494425891635,False,False,1.2200494425891635,0.20107845505440278,0.003997938763623187,1.0,2500.0,-3.0,0.21375125867887504,0.002875057311684798,0.0,5000.0,-4.0,0.2725966517375221,0.0009629408379634042,1.0,2500.0,-4.0,0.2570975275466271,0.005022893911603916,0.25,2500.0,-3.0,24.0,4.822158419837908,63.57,3.7584620126001647,24.0,4.0,False,False,False,False,False,False,True,4818.0,0.05625
550,100000.0,1000.0,3.429116370855455,-1.91636479244802,2.3808700948292496,15.28588134345522,0.5241970366635571,3.038397106244156,True,5.183106905144539,4.76352110181065,1.3744120579628647,False,True,1.3744120579628647,0.1899192135841362,0.0036419532668134445,1.0,5000.0,-4.0,0.1598269152088244,0.004357104756666803,0.5,7500.0,-4.0,0.10522820736293637,0.0015472305564886647,1.0,5000.0,-1.0,0.2563161878437087,0.0038791482029847685,0.25,2500.0,-3.0,24.0,4.429324523942449,63.57,1.6680454592299365,24.0,4.0,False,False,True,False,False,False,False,132.0,0.0059
551,100000.0,100000.0,4.606189388405788,-3.2410712313296104,3.092140411950562,16.551143125034017,0.5604109275494509,3.626496077702997,True,5.456158421297192,5.511631331752158,1.11494339011911,False,True,1.11494339011911,0.21666162524486235,0.004057511962901899,0.0,2500.0,-4.0,0.1607840409013568,0.005579743716135647,0.25,2500.0,-1.0,0.2737904323694831,0.0008875977408068433,0.0,2500.0,-3.0,0.25202213096972453,0.006006755763719045,1.0,7500.0,-1.0,24.0,4.80010013361757,63.57,2.4097088607144137,24.0,4.0,True,False,False,False,False,False,False,0.0,0.0
552,100000.0,1000.0,1.3780262093034672,-0.8096012632965921,2.8612420487521915,16.60520686462147,0.44025636202787916,3.422027966216632,False,6.679016252862021,4.217846664031622,1.238578803297399,True,False,1.238578803297399,0.17717874285794458,0.0017514772765009074,0.75,2500.0,-2.0,0.16169959043265844,0.004306628801000606,0.25,2500.0,-1.0,0.24461198499579215,0.0014368478252837161,0.5,7500.0,-1.0,0.2967734692492152,0.005571997899341926,0.5,2500.0,-4.0,24.0,4.258539317953522,63.57,5.136775798138821,24.0,4.0,False,False,False,False,True,False,False,1047.0,0.02015
553,100000.0,100000.0,6.147986002114441,-5.024812267849086,3.6696157887664915,16.7563958424909,0.5393565844640114,3.711752075407399,False,5.190779703721682,5.978086710988116,1.191120266305584,False,True,1.191120266305584,0.18812226793801232,0.001154613737331349,0.75,2500.0,-1.0,0.17197671079448262,0.0023342057563533972,1.0,5000.0,-2.0,0.27544703574032575,0.0008229137280155218,1.0,2500.0,-1.0,0.2712172944062539,0.0031960097927549165,0.5,5000.0,-2.0,24.0,5.542774539064436,63.57,2.8708637254371574,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
554,100000.0,1000.0,3.7416771985863266,-1.8775293686122987,2.1022424809752245,15.912268745802251,0.5257716510078864,3.262475614840163,True,5.201926519658131,5.618019371537345,1.3485017670628892,False,True,1.3485017670628892,0.1965409799048376,0.0045325544557392825,0.75,7500.0,-3.0,0.20098481279351593,0.00848782336773318,0.0,2500.0,-2.0,0.23103888288677724,0.0014009963934008963,0.75,5000.0,-4.0,0.2920656366911869,0.011586257394971171,0.0,2500.0,-1.0,24.0,5.553828089014255,63.57,4.818387530233612,24.0,4.0,False,False,False,False,False,False,True,208.0,0.0092
555,100000.0,100000.0,4.995119103752695,-4.660973173012076,3.888943955187554,16.372760079383884,0.516241466838559,3.1426786160283045,True,6.891838361914953,4.679981173257472,1.1172278477202304,True,False,1.1172278477202304,0.19392467559291143,0.0006761551816647453,0.25,5000.0,-3.0,0.18856416253015887,0.008925346857984968,0.25,2500.0,-4.0,0.21857632809591823,0.001127148721200752,0.25,2500.0,-2.0,0.2759869178320141,0.008462965813544263,0.0,5000.0,-4.0,24.0,4.563245183397003,63.57,1.34146684671223,24.0,4.0,False,False,False,False,True,False,False,0.0,0.0
556,100000.0,1000.0,5.668503937769895,-5.063030247070567,3.557990341209533,16.07817507059531,0.4387275232383841,3.4169327841549126,True,5.351191826367675,4.331544223282657,1.1977088280098744,False,True,1.1977088280098744,0.24342201440808733,0.0005010910039823331,0.25,7500.0,-3.0,0.1681587431523041,0.000778200461587382,0.5,7500.0,-3.0,0.16865556473495724,0.0023313303027872176,0.75,2500.0,-2.0,0.2795375511938036,0.003543268099073925,0.25,7500.0,-4.0,24.0,4.4879693392980835,63.57,3.03204207364445,24.0,4.0,False,False,False,False,False,False,True,0.0,0.0
557,100000.0,100000.0,6.298891467045033,-6.086654365223136,2.841801285896487,16.380659107275143,0.5665954861931215,3.60089742118224,True,5.23843275229475,4.111782726044384,1.349887654565161,False,False,1.349887654565161,0.238136998541762,0.0025846893313998726,0.5,7500.0,-4.0,0.17303683353100388,0.004772848739505117,1.0,2500.0,-1.0,0.27347669731140867,0.0022783231398128346,0.0,5000.0,-2.0,0.2719198132924543,0.005275584716602657,0.75,2500.0,-2.0,24.0,5.898099506629527,63.57,3.663384771719589,24.0,4.0,False,False,True,False,False,False,False,0.0,0.0
558,100000.0,10000.0,1.9720230480780703,-0.7201971458592906,3.9968868902062225,16.754621629731716,0.5619700597067641,3.245928667910376,True,5.254045993094036,4.215230703974678,1.2443253391606404,False,False,1.2443253391606404,0.19182790712497738,0.004541633514549336,0.25,5000.0,-4.0,0.18143456041029388,0.007442914738501929,0.75,7500.0,-4.0,0.20034384172603875,0.0028010041188480756,0.75,2500.0,-1.0,0.27836601023182705,0.0052251251950355074,0.25,5000.0,-3.0,24.0,5.133418272518663,63.57,4.335132736095405,24.0,4.0,False,False,False,False,True,False,False,8253.0,0.11435
559,100000.0,1000.0,4.238182116941009,-1.719412968922894,3.676701569436574,15.24131986453679,0.42184095327919513,3.988150930711939,False,5.596509734493482,4.497878250282243,1.245480040491678,False,True,1.245480040491678,0.21762553755105726,0.0009606790065504363,0.0,7500.0,-2.0,0.18149126101868468,0.008790742498562956,0.0,2500.0,-4.0,0.2391872617056933,0.002186917329621731,0.75,5000.0,-3.0,0.2960522363976848,0.010347193435480635,0.0,2500.0,-1.0,24.0,5.38086294702121,63.57,4.432212320373846,24.0,4.0,False,False,False,True,False,False,False,470.0,0.01595
560,100000.0,1000.0,5.667437391543176,-4.7763915258889105,2.423153477522614,15.838975751577866,0.45298992090815543,3.078199845970194,False,5.909516053820026,5.920771499491192,1.1751143225118539,True,False,1.1751143225118539,0.182370158570899,0.004922163840310195,0.0,2500.0,-4.0,0.19641526738518578,0.00662081451316179,0.75,2500.0,-2.0,0.28105284394973096,0.0016561662014998486,0.0,2500.0,-3.0,0.27326404048387487,0.013343837636881944,0.75,2500.0,-3.0,24.0,5.671757046633689,63.57,2.7296857427905894,24.0,4.0,False,False,False,True,False,False,False,0.0,0.0
561,100000.0,10000.0,6.802476311186458,-4.70274212521389,2.18897488375881,15.66043223397165,0.49146481786909213,3.058204953985839,True,6.732524589049632,5.378516913354625,1.4364157232982504,False,False,1.4364157232982504,0.2254870527992835,0.003532616163167331,0.5,7500.0,-2.0,0.1744325569144053,0.005069260310145661,1.0,5000.0,-1.0,0.20054185398169416,0.00120398913006038,0.75,7500.0,-3.0,0.27614621908085085,0.010334933360686721,0.0,7500.0,-3.0,24.0,5.2317743386667175,63.57,2.5147262813170776,24.0,4.0,False,False,False,False,True,False,False,0.0,0.0
562,100000.0,100000.0,1.0680703942127094,-0.49810813340351956,2.907864870338174,15.330506880621341,0.41040251354490764,3.774468444644888,True,5.245816188887359,4.417961605003608,1.3521188671286466,True,True,1.3521188671286466,0.20248999562908152,0.0028508897063367396,0.0,2500.0,-1.0,0.1784222292966235,0.008090654743241884,0.5,7500.0,-2.0,0.2187971440864739,0.0026090661914943093,0.25,5000.0,-3.0,0.260303664620344,0.009603348537951662,0.0,5000.0,-4.0,24.0,4.305308662835882,63.57,2.026076520713728,24.0,4.0,False,False,False,True,False,False,False,93.0,0.00465
