,Cont,Pick,Type,Mass,Cont Type,HI
37,12448.0,3.0,PH,1 Tomato,Uniform,123578.0
38,3735.0,3.0,PH,1 Tomato,Uniform,123578.0
39,0.0,3.0,PH,1 Tomato,Uniform,123578.0
40,174.0,3.0,PH,1 Tomato,Uniform,123578.0
41,95578.0,3.0,PH,1 Tomato,Uniform,123578.0
42,34664.0,3.0,PH,1 Tomato,Uniform,123578.0
43,0.0,3.0,PH,1 Tomato,Uniform,123578.0
44,74152.0,3.0,PH,1 Tomato,Uniform,123578.0
45,0.0,3.0,PH,1 Tomato,Uniform,123578.0
46,9.0,3.0,PH,1 Tomato,Uniform,123578.0
47,57548.0,3.0,PH,1 Tomato,Uniform,123578.0
48,1004.0,3.0,PH,1 Tomato,Uniform,123578.0
49,0.0,3.0,PH,1 Tomato,Uniform,123578.0
0,5061.0,1.0,PH,1 Tomato,Uniform,150975.0
1,0.0,1.0,PH,1 Tomato,Uniform,150975.0
2,0.0,1.0,PH,1 Tomato,Uniform,150975.0
3,0.0,1.0,PH,1 Tomato,Uniform,150975.0
4,0.0,1.0,PH,1 Tomato,Uniform,150975.0
5,4971.0,1.0,PH,1 Tomato,Uniform,150975.0
6,0.0,1.0,PH,1 Tomato,Uniform,150975.0
7,0.0,1.0,PH,1 Tomato,Uniform,150975.0
8,0.0,1.0,PH,1 Tomato,Uniform,150975.0
9,0.0,1.0,PH,1 Tomato,Uniform,150975.0
10,0.0,1.0,PH,1 Tomato,Uniform,150975.0
11,4925.0,1.0,PH,1 Tomato,Uniform,150975.0
12,50618.0,1.0,PH,1 Tomato,Uniform,150975.0
13,8439.0,1.0,PH,1 Tomato,Uniform,150975.0
14,6395.0,1.0,PH,1 Tomato,Uniform,150975.0
15,6561.0,1.0,PH,1 Tomato,Uniform,150975.0
16,5148.0,1.0,PH,1 Tomato,Uniform,150975.0
17,0.0,1.0,PH,1 Tomato,Uniform,150975.0
18,6551.0,1.0,PH,1 Tomato,Uniform,150975.0
19,0.0,1.0,PH,1 Tomato,Uniform,150975.0
20,0.0,1.0,PH,1 Tomato,Uniform,150975.0
21,0.0,1.0,PH,1 Tomato,Uniform,150975.0
22,0.0,1.0,PH,1 Tomato,Uniform,150975.0
23,0.0,1.0,PH,1 Tomato,Uniform,150975.0
24,0.0,1.0,PH,1 Tomato,Uniform,150975.0
25,0.0,1.0,PH,1 Tomato,Uniform,150975.0
26,0.0,1.0,PH,1 Tomato,Uniform,150975.0
27,0.0,1.0,PH,1 Tomato,Uniform,150975.0
28,0.0,1.0,PH,1 Tomato,Uniform,150975.0
29,0.0,1.0,PH,1 Tomato,Uniform,150975.0
30,0.0,1.0,PH,1 Tomato,Uniform,150975.0
31,0.0,1.0,PH,1 Tomato,Uniform,150975.0
32,0.0,1.0,PH,1 Tomato,Uniform,150975.0
33,0.0,1.0,PH,1 Tomato,Uniform,150975.0
34,38750.0,1.0,PH,1 Tomato,Uniform,150975.0
35,0.0,1.0,PH,1 Tomato,Uniform,150975.0
36,14162.0,1.0,PH,1 Tomato,Uniform,150975.0
37,0.0,1.0,PH,1 Tomato,Uniform,150975.0
38,0.0,1.0,PH,1 Tomato,Uniform,150975.0
39,14010.0,1.0,PH,1 Tomato,Uniform,150975.0
40,6535.0,1.0,PH,1 Tomato,Uniform,150975.0
41,0.0,1.0,PH,1 Tomato,Uniform,150975.0
42,0.0,1.0,PH,1 Tomato,Uniform,150975.0
43,0.0,1.0,PH,1 Tomato,Uniform,150975.0
44,0.0,1.0,PH,1 Tomato,Uniform,150975.0
45,30394.0,1.0,PH,1 Tomato,Uniform,150975.0
46,0.0,1.0,PH,1 Tomato,Uniform,150975.0
47,0.0,1.0,PH,1 Tomato,Uniform,150975.0
48,50282.0,1.0,PH,1 Tomato,Uniform,150975.0
49,0.0,1.0,PH,1 Tomato,Uniform,150975.0
0,147.0,2.0,PH,1 Tomato,Uniform,150975.0
1,0.0,2.0,PH,1 Tomato,Uniform,150975.0
2,75964.0,2.0,PH,1 Tomato,Uniform,150975.0
3,0.0,2.0,PH,1 Tomato,Uniform,150975.0
